hv001,hv002,total_household_members,hv010,hv011,hv012,hv014,hv024,hv025,hv027,financial_depriv,electricity_depriv,water_depriv,sanitation_depriv,cooking_fuel_depriv,floor_depriv,information_asset,mobility_asset,livelihood_asset,asset_depriv,hv108,malnutrition,child_under_5,woman_15_to_49,child_not_in_school,school_attainment_depriv,school_attendance_depriv,child_mortailty,total_of_weighted_deprivations,headcount_poor,total_poverty_intensity,DHSID_num,ADM1NAME,LATNUM,LONGNUM,Nightlights_Composite,All_Population_Density_2015,BUILT_Population_2014,geometry,index_right,LOCAL_AUTH,DISTRICT_N,DIST_NAME_,DIST_NM_LA,PROVINCEPC,PROVNAMEFU,DISTRICTPC,STATUS,NOOFWARDS,HRName,HRPCode,HRParent
307,15,5,1,1,5,1,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1.0,1,1,0,0,0,0.0,0.44444444444444453,5,2.2222222222222228,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),62,PfuraRDC,Mount Darwin,MountDarwin,Mt Darwin,12,Mashonaland Central,1205,Rural,40,MountDarwin,ZW1205,ZW12
307,17,13,2,4,13,1,2,2,1,1,1,1,1,1,0,1,1,1,0,4,1.0,1,1,1,0,1,0.0,0.5555555555555556,13,7.222222222222222,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),62,PfuraRDC,Mount Darwin,MountDarwin,Mt Darwin,12,Mashonaland Central,1205,Rural,40,MountDarwin,ZW1205,ZW12
307,21,6,2,2,4,0,2,2,1,1,1,1,0,1,1,1,1,1,0,3,0.0,1,1,0,0,0,3.0,0.7222222222222223,6,4.333333333333334,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),62,PfuraRDC,Mount Darwin,MountDarwin,Mt Darwin,12,Mashonaland Central,1205,Rural,40,MountDarwin,ZW1205,ZW12
307,22,4,1,1,4,2,2,2,1,1,1,1,1,1,0,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),62,PfuraRDC,Mount Darwin,MountDarwin,Mt Darwin,12,Mashonaland Central,1205,Rural,40,MountDarwin,ZW1205,ZW12
307,25,3,1,0,3,0,2,2,1,1,1,1,1,1,1,1,1,1,0,2,0.0,0,1,0,0,0,2.0,0.6111111111111112,3,1.8333333333333335,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),62,PfuraRDC,Mount Darwin,MountDarwin,Mt Darwin,12,Mashonaland Central,1205,Rural,40,MountDarwin,ZW1205,ZW12
307,26,3,1,1,3,1,2,2,1,1,1,1,1,1,1,1,0,0,1,1,0.0,1,1,0,0,0,0.0,0.33333333333333337,3,1.0,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),62,PfuraRDC,Mount Darwin,MountDarwin,Mt Darwin,12,Mashonaland Central,1205,Rural,40,MountDarwin,ZW1205,ZW12
307,27,4,1,1,4,1,2,2,1,1,1,1,1,1,1,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),62,PfuraRDC,Mount Darwin,MountDarwin,Mt Darwin,12,Mashonaland Central,1205,Rural,40,MountDarwin,ZW1205,ZW12
119,1,4,1,0,4,0,4,2,1,1,1,1,1,1,1,0,0,1,1,0,0.0,0,1,0,1,0,0.0,0.5000000000000001,4,2.0000000000000004,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,2,6,1,2,6,2,4,2,1,1,1,1,1,1,1,0,0,1,1,3,0.0,1,1,0,0,0,0.0,0.33333333333333337,6,2.0,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,4,5,1,2,5,0,4,2,1,1,1,0,1,1,1,0,0,1,1,4,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,5,4,1,0,4,0,4,2,1,1,1,1,1,1,1,1,0,1,0,1,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,7,8,1,2,8,2,4,2,1,1,1,1,1,1,1,0,0,1,1,3,0.0,1,1,0,0,0,0.0,0.33333333333333337,8,2.666666666666667,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,8,6,1,1,6,1,4,2,1,1,1,0,1,1,1,0,0,1,1,2,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,9,6,2,1,6,2,4,2,1,0,1,1,1,1,1,1,1,1,0,3,1.0,1,1,0,0,0,0.0,0.44444444444444453,6,2.666666666666667,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,11,6,1,1,6,2,4,2,1,1,1,0,1,1,1,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,12,5,1,0,5,3,4,2,1,1,1,1,1,1,1,0,0,1,1,1,0.0,1,1,0,0,0,0.0,0.33333333333333337,5,1.666666666666667,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,14,6,1,1,6,2,4,2,1,1,1,1,1,1,1,0,0,1,1,1,1.0,1,1,0,0,0,0.0,0.5000000000000001,6,3.000000000000001,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,16,5,1,1,5,1,4,2,1,1,1,1,1,1,1,0,0,1,1,1,0.0,1,1,0,0,0,0.0,0.33333333333333337,5,1.666666666666667,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,17,6,1,1,6,1,4,2,1,1,1,1,1,1,1,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,18,5,1,1,5,1,4,2,1,1,1,1,1,1,1,0,0,1,1,2,1.0,1,1,0,0,0,0.0,0.5000000000000001,5,2.5000000000000004,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,19,6,1,1,6,2,4,2,1,1,1,1,1,1,1,1,0,1,0,1,1.0,1,1,0,0,0,0.0,0.44444444444444453,6,2.666666666666667,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,20,4,1,2,4,0,4,2,1,0,1,1,1,1,0,1,1,0,0,3,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,21,4,2,0,4,1,4,2,1,1,1,1,1,1,1,0,0,1,1,2,0.0,1,1,0,0,0,0.0,0.33333333333333337,4,1.3333333333333335,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,23,6,1,1,6,1,4,2,1,1,1,0,1,1,1,1,0,1,0,1,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,26,8,1,0,8,1,4,2,1,1,1,1,1,1,1,1,0,1,0,4,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,27,5,1,1,5,1,4,2,1,1,1,0,1,1,1,1,1,1,0,2,1.0,1,1,0,0,0,0.0,0.38888888888888895,5,1.9444444444444446,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,28,4,2,1,4,1,4,2,1,1,1,0,1,1,1,0,0,1,1,2,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
119,29,6,1,0,6,0,4,2,1,1,1,1,1,1,1,1,1,1,0,3,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,119,Mashonaland West,-17.181158,28.704694,0.0,7.481387395,0.0,POINT (28.704694 -17.181158),9,NyaminyamiRDC,Kariba,Kariba,Kariba,14,Mashonaland West,1404,Rural,12,Kariba,ZW1404,ZW14
120,1,7,2,1,7,3,7,2,1,1,0,0,1,1,0,1,0,1,0,3,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,2,9,2,0,9,1,7,2,1,1,1,0,1,1,1,1,0,1,0,4,1.0,1,1,0,0,0,0.0,0.38888888888888895,9,3.5000000000000004,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,3,9,2,2,9,4,7,2,1,1,1,0,1,1,1,1,1,1,0,4,1.0,1,1,0,0,0,1.0,0.5555555555555556,9,5.0,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,4,14,3,3,14,3,7,2,1,1,0,0,1,1,0,1,1,1,0,7,3.0,1,1,0,0,0,0.0,0.6111111111111112,14,8.555555555555557,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,5,6,1,1,6,2,7,2,1,1,1,1,1,1,1,1,0,1,0,1,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,6,1,1,0,1,0,7,2,1,1,1,0,1,1,1,0,0,0,1,1,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,8,5,1,3,5,1,7,2,1,1,1,1,0,1,0,1,1,1,0,4,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,10,4,1,0,4,2,7,2,1,1,1,0,1,0,1,1,0,1,0,1,1.0,1,1,0,0,0,1.0,0.5,4,2.0,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,11,4,2,1,4,1,7,2,1,1,1,1,1,1,0,1,0,1,0,3,1.0,1,1,0,0,0,0.0,0.38888888888888895,4,1.5555555555555558,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,14,5,1,1,5,3,7,2,1,1,1,1,1,1,1,0,0,1,1,2,1.0,1,1,0,0,0,0.0,0.5000000000000001,5,2.5000000000000004,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,17,13,3,2,11,2,7,2,1,0,1,1,0,1,0,1,1,1,0,7,3.0,1,1,0,0,0,0.0,0.6666666666666667,13,8.666666666666668,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,18,2,1,1,2,0,7,2,1,1,1,0,1,1,1,1,1,1,0,2,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,19,3,1,1,3,1,7,2,1,1,1,1,1,1,1,1,0,0,1,2,1.0,1,1,0,0,0,0.0,0.5000000000000001,3,1.5000000000000004,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,20,4,1,1,4,1,7,2,1,1,1,0,1,1,1,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,21,4,1,2,4,1,7,2,1,1,0,0,1,1,0,1,0,0,1,3,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,22,3,1,1,3,1,7,2,1,1,1,0,1,1,0,1,0,0,1,2,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,23,4,1,1,4,1,7,2,1,1,1,0,1,1,1,1,0,0,1,2,1.0,1,1,0,0,0,0.0,0.44444444444444453,4,1.7777777777777781,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,24,5,1,1,5,1,7,2,1,1,1,0,1,1,0,1,0,1,0,3,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,27,4,1,1,3,0,7,2,1,1,0,0,1,1,0,1,1,1,0,3,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,28,2,1,1,2,0,7,2,1,1,0,0,0,0,0,1,1,1,0,2,0.0,0,1,0,0,0,0.0,0.0,0,0.0,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
120,29,4,1,1,4,2,7,2,1,1,0,0,1,0,0,1,1,1,0,2,0.0,1,1,0,0,0,1.0,0.2222222222222222,0,0.0,120,Midlands,-19.013207,29.549473,0.000122932,19.59891476,0.0,POINT (29.549473 -19.013207),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
122,1,5,1,0,5,1,7,2,1,1,1,0,1,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,122,Midlands,-18.746737,29.35576,0.006734311,26.13247075,9.38e-06,POINT (29.35576 -18.746737),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
122,2,4,2,1,4,0,7,2,1,0,1,1,0,1,0,1,1,1,0,3,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,122,Midlands,-18.746737,29.35576,0.006734311,26.13247075,9.38e-06,POINT (29.35576 -18.746737),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
122,6,5,2,1,5,1,7,2,1,1,1,0,1,1,1,1,1,1,0,4,1.0,1,1,0,0,0,0.0,0.38888888888888895,5,1.9444444444444446,122,Midlands,-18.746737,29.35576,0.006734311,26.13247075,9.38e-06,POINT (29.35576 -18.746737),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
122,8,2,1,0,2,1,7,2,1,1,1,0,0,1,0,1,1,1,0,1,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,122,Midlands,-18.746737,29.35576,0.006734311,26.13247075,9.38e-06,POINT (29.35576 -18.746737),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
122,9,7,3,1,6,0,7,2,1,1,1,1,1,1,1,1,0,1,0,4,1.0,0,1,0,0,0,0.0,0.44444444444444453,7,3.1111111111111116,122,Midlands,-18.746737,29.35576,0.006734311,26.13247075,9.38e-06,POINT (29.35576 -18.746737),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
122,10,3,1,1,3,0,7,2,1,1,1,0,1,1,1,1,1,1,0,2,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,122,Midlands,-18.746737,29.35576,0.006734311,26.13247075,9.38e-06,POINT (29.35576 -18.746737),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
122,12,5,1,1,5,1,7,2,1,1,1,0,1,1,0,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,122,Midlands,-18.746737,29.35576,0.006734311,26.13247075,9.38e-06,POINT (29.35576 -18.746737),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
122,17,7,1,1,7,1,7,2,1,1,1,0,0,1,0,1,1,1,0,4,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,122,Midlands,-18.746737,29.35576,0.006734311,26.13247075,9.38e-06,POINT (29.35576 -18.746737),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
122,23,5,1,0,5,2,7,2,1,1,1,0,1,1,1,1,1,1,0,2,1.0,1,1,0,0,0,0.0,0.38888888888888895,5,1.9444444444444446,122,Midlands,-18.746737,29.35576,0.006734311,26.13247075,9.38e-06,POINT (29.35576 -18.746737),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
122,24,5,1,1,5,2,7,2,1,1,1,1,0,1,0,1,1,1,0,1,1.0,1,1,0,0,0,0.0,0.33333333333333337,5,1.666666666666667,122,Midlands,-18.746737,29.35576,0.006734311,26.13247075,9.38e-06,POINT (29.35576 -18.746737),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
122,25,6,1,2,6,1,7,2,1,1,1,0,0,1,0,1,1,1,0,4,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,122,Midlands,-18.746737,29.35576,0.006734311,26.13247075,9.38e-06,POINT (29.35576 -18.746737),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
122,28,4,1,1,4,2,7,2,1,1,1,1,1,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,122,Midlands,-18.746737,29.35576,0.006734311,26.13247075,9.38e-06,POINT (29.35576 -18.746737),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
189,1,5,2,1,5,1,7,2,1,1,1,0,1,1,0,1,1,1,0,3,0.0,1,1,0,0,0,1.0,0.33333333333333337,5,1.666666666666667,189,Midlands,-18.909271,29.132352,0.017513745,32.65136398,0.000385792,POINT (29.132352 -18.909271),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
189,3,7,1,1,7,1,7,2,1,1,1,0,0,1,0,1,1,1,0,3,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,189,Midlands,-18.909271,29.132352,0.017513745,32.65136398,0.000385792,POINT (29.132352 -18.909271),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
189,5,9,3,1,9,3,7,2,1,1,1,0,0,1,0,1,1,1,0,5,1.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,189,Midlands,-18.909271,29.132352,0.017513745,32.65136398,0.000385792,POINT (29.132352 -18.909271),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
189,7,13,2,2,13,4,7,2,1,1,1,1,1,1,0,1,1,1,0,4,0.0,1,1,1,0,1,0.0,0.38888888888888895,13,5.055555555555556,189,Midlands,-18.909271,29.132352,0.017513745,32.65136398,0.000385792,POINT (29.132352 -18.909271),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
189,9,7,2,0,7,2,7,2,1,1,1,0,0,1,0,1,1,1,0,4,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,189,Midlands,-18.909271,29.132352,0.017513745,32.65136398,0.000385792,POINT (29.132352 -18.909271),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
189,12,3,1,0,3,0,7,2,1,1,1,1,1,1,1,1,1,1,0,1,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,189,Midlands,-18.909271,29.132352,0.017513745,32.65136398,0.000385792,POINT (29.132352 -18.909271),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
189,13,7,1,1,7,2,7,2,1,1,1,0,0,1,0,0,1,1,1,3,0.0,1,1,0,0,0,1.0,0.33333333333333337,7,2.3333333333333335,189,Midlands,-18.909271,29.132352,0.017513745,32.65136398,0.000385792,POINT (29.132352 -18.909271),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
189,15,6,1,0,6,1,7,2,1,1,1,0,1,1,0,1,1,1,0,2,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,189,Midlands,-18.909271,29.132352,0.017513745,32.65136398,0.000385792,POINT (29.132352 -18.909271),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
189,16,4,1,0,4,1,7,2,1,1,1,0,0,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,189,Midlands,-18.909271,29.132352,0.017513745,32.65136398,0.000385792,POINT (29.132352 -18.909271),12,ZibagweRDC,Kwekwe,Kwekwe,Kwekwe,17,Midlands,1705,Rural,33,Kwekwe,ZW1705,ZW17
