,id,hv001,hv002,total_household_members,hv010,hv011,hv012,hv014,hv024,hv025,hv027,financial_depriv,electricity_depriv,water_depriv,sanitation_depriv,cooking_fuel_depriv,floor_depriv,information_asset,mobility_asset,livelihood_asset,asset_depriv,hv108,malnutrition,child_under_5,woman_15_to_49,child_not_in_school,school_attainment_depriv,school_attendance_depriv,child_mortality,total_of_weighted_deprivations,headcount_poor,total_poverty_intensity,DHSID_num,ADM1NAME,LATNUM,LONGNUM,geometry,index_right,LOCAL_AUTH,DISTRICT_N,DIST_NAME_,DIST_NM_LA,PROVINCEPC,PROVNAMEFU,DISTRICTPC,STATUS,NOOFWARDS,HRName,HRPCode,HRParent,DHSID,DHSCLUST,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_2010,Rainfall_2015,Travel_Times
5604,5604,258,9,6,1,1,6,1,3,2,1,1,1,1,0,1,0,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,258,Mashonaland East,-16.952423,32.745447999999996,POINT (32.745448 -16.952423),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000258,258,16462.39844,18381.32031,52.40144174,58.50955976,3660.116279,0.002343715,10.0,2552.818182,2557.909091,34.95607235,6.0,0.203856211,0.639477282,0.079311021,0.084246755,0.011308596,1730.664083,9886.637078,136345.8087,148904.331,558.1666667000002,455.5,343.51162789999995
5605,5605,258,14,11,4,0,11,4,3,2,1,1,1,1,0,1,0,1,1,1,0,4,1.0,1,1,0,0,0,1.0,0.5,11,5.5,258,Mashonaland East,-16.952423,32.745447999999996,POINT (32.745448 -16.952423),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000258,258,16462.39844,18381.32031,52.40144174,58.50955976,3660.116279,0.002343715,10.0,2552.818182,2557.909091,34.95607235,6.0,0.203856211,0.639477282,0.079311021,0.084246755,0.011308596,1730.664083,9886.637078,136345.8087,148904.331,558.1666667000002,455.5,343.51162789999995
5606,5606,258,19,1,1,0,1,0,3,2,1,1,1,0,0,1,0,1,0,1,0,1,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,258,Mashonaland East,-16.952423,32.745447999999996,POINT (32.745448 -16.952423),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000258,258,16462.39844,18381.32031,52.40144174,58.50955976,3660.116279,0.002343715,10.0,2552.818182,2557.909091,34.95607235,6.0,0.203856211,0.639477282,0.079311021,0.084246755,0.011308596,1730.664083,9886.637078,136345.8087,148904.331,558.1666667000002,455.5,343.51162789999995
5607,5607,258,21,3,1,1,3,1,3,2,1,1,1,1,0,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,258,Mashonaland East,-16.952423,32.745447999999996,POINT (32.745448 -16.952423),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000258,258,16462.39844,18381.32031,52.40144174,58.50955976,3660.116279,0.002343715,10.0,2552.818182,2557.909091,34.95607235,6.0,0.203856211,0.639477282,0.079311021,0.084246755,0.011308596,1730.664083,9886.637078,136345.8087,148904.331,558.1666667000002,455.5,343.51162789999995
5608,5608,258,22,9,3,3,8,2,3,2,1,1,1,1,1,1,0,1,0,1,0,4,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,258,Mashonaland East,-16.952423,32.745447999999996,POINT (32.745448 -16.952423),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000258,258,16462.39844,18381.32031,52.40144174,58.50955976,3660.116279,0.002343715,10.0,2552.818182,2557.909091,34.95607235,6.0,0.203856211,0.639477282,0.079311021,0.084246755,0.011308596,1730.664083,9886.637078,136345.8087,148904.331,558.1666667000002,455.5,343.51162789999995
5609,5609,258,23,8,2,3,8,1,3,2,1,1,1,0,0,1,0,1,0,1,0,6,1.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,258,Mashonaland East,-16.952423,32.745447999999996,POINT (32.745448 -16.952423),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000258,258,16462.39844,18381.32031,52.40144174,58.50955976,3660.116279,0.002343715,10.0,2552.818182,2557.909091,34.95607235,6.0,0.203856211,0.639477282,0.079311021,0.084246755,0.011308596,1730.664083,9886.637078,136345.8087,148904.331,558.1666667000002,455.5,343.51162789999995
5610,5610,336,1,3,1,0,3,0,3,1,1,1,0,0,1,0,0,1,1,1,0,2,1.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5611,5611,336,3,7,4,0,7,1,3,1,1,1,1,0,1,1,0,1,0,0,1,5,1.0,1,1,0,0,0,0.0,0.38888888888888895,7,2.7222222222222228,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5612,5612,336,4,3,1,1,3,1,3,1,1,0,0,0,0,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5613,5613,336,5,5,1,1,5,2,3,1,1,1,1,0,1,1,0,1,0,1,0,2,1.0,1,1,0,0,0,0.0,0.33333333333333337,5,1.666666666666667,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5614,5614,336,8,3,1,1,3,1,3,1,1,1,1,0,1,1,0,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5615,5615,336,9,4,1,1,4,2,3,1,1,1,1,0,1,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5616,5616,336,10,1,1,0,1,0,3,1,1,1,0,0,1,0,0,1,0,0,1,1,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5617,5617,336,11,8,1,2,7,2,3,1,1,0,1,0,0,1,0,1,1,1,0,6,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5618,5618,336,12,5,1,1,5,2,3,1,1,0,0,0,0,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5619,5619,336,13,3,1,1,2,1,3,1,1,1,0,0,1,0,0,1,0,1,0,1,1.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5620,5620,336,14,2,1,0,2,0,3,1,1,1,1,0,1,1,0,1,1,0,0,1,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5621,5621,336,15,1,1,0,1,0,3,1,1,0,0,1,1,0,0,1,0,1,0,1,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5622,5622,336,19,5,2,0,4,1,3,1,1,0,0,0,1,0,0,1,0,1,0,3,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5623,5623,336,21,3,1,1,3,1,3,1,1,0,0,0,1,0,0,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5624,5624,336,22,3,1,0,3,1,3,1,1,1,0,0,1,0,0,1,0,1,0,1,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5625,5625,336,23,4,1,1,3,1,3,1,1,1,0,0,1,0,0,1,0,0,1,2,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5626,5626,336,24,4,1,1,4,1,3,1,1,1,1,1,1,1,0,1,0,1,0,2,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5627,5627,336,25,3,1,1,3,1,3,1,1,1,1,0,0,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5628,5628,336,26,2,2,0,2,0,3,1,1,0,0,0,1,0,0,1,1,1,0,2,0.0,0,1,0,0,0,0.0,0.05555555555555555,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5629,5629,336,27,2,1,0,2,0,3,1,1,1,1,0,1,1,0,1,0,0,1,1,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5630,5630,336,28,1,1,0,1,0,3,1,1,1,0,0,1,0,0,1,0,1,0,1,0.0,0,1,0,0,0,0.0,0.05555555555555555,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5631,5631,336,29,1,1,0,1,0,3,1,1,0,0,0,1,0,0,1,1,1,0,1,0.0,0,1,0,0,0,0.0,0.05555555555555555,0,0.0,336,Mashonaland East,-16.966435999999998,32.850673,POINT (32.850673 -16.966436),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000336,336,1002.168274,1139.496094,79.75001731,90.678218,3593.5,0.00425438,10.0,2609.0,2689.0,40.0,6.0,0.19591762,0.6255226220000001,0.107216403,0.110741824,0.585862732,1748.25,1216.193183,134961.5863,142221.8514,533.0,421.0,226.75
5632,5632,376,1,8,1,2,8,2,3,2,1,1,1,1,1,1,0,1,1,1,0,4,1.0,1,1,0,0,0,1.0,0.5555555555555556,8,4.4444444444444455,376,Mashonaland East,-17.106132000000002,32.74093,POINT (32.74093 -17.106132),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000376,376,9562.869141,10677.55664,30.43955788,33.98771839,3648.120104,0.005757916,10.0,2524.0,2523.0,34.23560209,7.0,0.206774391,0.641439973,0.073338978,0.07994911099999999,0.0,1718.1906010000002,19639.24025,119356.8535,157696.9615,508.1666667,428.4166667,341.1649215
5633,5633,376,9,2,1,0,2,1,3,2,1,1,1,1,1,1,1,1,0,1,0,1,1.0,1,1,0,0,0,0.0,0.4444444444444445,2,0.8888888888888891,376,Mashonaland East,-17.106132000000002,32.74093,POINT (32.74093 -17.106132),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000376,376,9562.869141,10677.55664,30.43955788,33.98771839,3648.120104,0.005757916,10.0,2524.0,2523.0,34.23560209,7.0,0.206774391,0.641439973,0.073338978,0.07994911099999999,0.0,1718.1906010000002,19639.24025,119356.8535,157696.9615,508.1666667,428.4166667,341.1649215
5634,5634,376,11,4,1,1,3,2,3,2,1,1,1,1,1,1,0,1,1,1,0,2,1.0,1,1,0,0,0,0.0,0.38888888888888895,4,1.5555555555555558,376,Mashonaland East,-17.106132000000002,32.74093,POINT (32.74093 -17.106132),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000376,376,9562.869141,10677.55664,30.43955788,33.98771839,3648.120104,0.005757916,10.0,2524.0,2523.0,34.23560209,7.0,0.206774391,0.641439973,0.073338978,0.07994911099999999,0.0,1718.1906010000002,19639.24025,119356.8535,157696.9615,508.1666667,428.4166667,341.1649215
5635,5635,376,12,3,1,0,3,1,3,2,1,1,1,1,1,1,0,1,1,1,0,1,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,376,Mashonaland East,-17.106132000000002,32.74093,POINT (32.74093 -17.106132),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000376,376,9562.869141,10677.55664,30.43955788,33.98771839,3648.120104,0.005757916,10.0,2524.0,2523.0,34.23560209,7.0,0.206774391,0.641439973,0.073338978,0.07994911099999999,0.0,1718.1906010000002,19639.24025,119356.8535,157696.9615,508.1666667,428.4166667,341.1649215
5636,5636,376,13,5,1,1,4,1,3,2,1,1,1,1,1,1,1,0,0,1,1,2,0.0,0,1,0,0,0,0.0,0.33333333333333337,5,1.666666666666667,376,Mashonaland East,-17.106132000000002,32.74093,POINT (32.74093 -17.106132),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000376,376,9562.869141,10677.55664,30.43955788,33.98771839,3648.120104,0.005757916,10.0,2524.0,2523.0,34.23560209,7.0,0.206774391,0.641439973,0.073338978,0.07994911099999999,0.0,1718.1906010000002,19639.24025,119356.8535,157696.9615,508.1666667,428.4166667,341.1649215
5637,5637,376,21,9,2,1,9,2,3,2,1,1,1,1,1,1,1,1,0,1,0,4,1.0,1,1,0,0,0,0.0,0.4444444444444445,9,4.000000000000001,376,Mashonaland East,-17.106132000000002,32.74093,POINT (32.74093 -17.106132),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000376,376,9562.869141,10677.55664,30.43955788,33.98771839,3648.120104,0.005757916,10.0,2524.0,2523.0,34.23560209,7.0,0.206774391,0.641439973,0.073338978,0.07994911099999999,0.0,1718.1906010000002,19639.24025,119356.8535,157696.9615,508.1666667,428.4166667,341.1649215
5638,5638,376,23,8,1,2,8,1,3,2,1,1,1,1,1,1,1,1,1,1,0,4,0.0,1,1,1,0,1,0.0,0.4444444444444445,8,3.555555555555556,376,Mashonaland East,-17.106132000000002,32.74093,POINT (32.74093 -17.106132),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000376,376,9562.869141,10677.55664,30.43955788,33.98771839,3648.120104,0.005757916,10.0,2524.0,2523.0,34.23560209,7.0,0.206774391,0.641439973,0.073338978,0.07994911099999999,0.0,1718.1906010000002,19639.24025,119356.8535,157696.9615,508.1666667,428.4166667,341.1649215
5639,5639,376,24,4,1,1,4,0,3,2,1,1,1,1,0,1,1,1,0,1,0,2,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,376,Mashonaland East,-17.106132000000002,32.74093,POINT (32.74093 -17.106132),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000376,376,9562.869141,10677.55664,30.43955788,33.98771839,3648.120104,0.005757916,10.0,2524.0,2523.0,34.23560209,7.0,0.206774391,0.641439973,0.073338978,0.07994911099999999,0.0,1718.1906010000002,19639.24025,119356.8535,157696.9615,508.1666667,428.4166667,341.1649215
5640,5640,376,25,7,1,1,7,2,3,2,1,1,1,1,0,1,1,0,0,1,1,0,0.0,1,1,0,1,0,0.0,0.4444444444444445,7,3.111111111111112,376,Mashonaland East,-17.106132000000002,32.74093,POINT (32.74093 -17.106132),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000376,376,9562.869141,10677.55664,30.43955788,33.98771839,3648.120104,0.005757916,10.0,2524.0,2523.0,34.23560209,7.0,0.206774391,0.641439973,0.073338978,0.07994911099999999,0.0,1718.1906010000002,19639.24025,119356.8535,157696.9615,508.1666667,428.4166667,341.1649215
5641,5641,376,28,5,2,0,5,1,3,2,1,1,1,1,1,1,1,0,0,1,1,1,3.0,1,1,0,0,0,2.0,1.1666666666666667,5,5.833333333333334,376,Mashonaland East,-17.106132000000002,32.74093,POINT (32.74093 -17.106132),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000376,376,9562.869141,10677.55664,30.43955788,33.98771839,3648.120104,0.005757916,10.0,2524.0,2523.0,34.23560209,7.0,0.206774391,0.641439973,0.073338978,0.07994911099999999,0.0,1718.1906010000002,19639.24025,119356.8535,157696.9615,508.1666667,428.4166667,341.1649215
5642,5642,376,29,6,1,1,6,2,3,2,1,1,1,1,1,1,1,1,0,1,0,2,1.0,1,1,0,0,0,1.0,0.6111111111111112,6,3.666666666666667,376,Mashonaland East,-17.106132000000002,32.74093,POINT (32.74093 -17.106132),54,MudziRDC,Mudzi,Mudzi,Mudzi,13,Mashonaland East,1305,Rural,18,Mudzi,ZW1305,ZW13,ZW201500000376,376,9562.869141,10677.55664,30.43955788,33.98771839,3648.120104,0.005757916,10.0,2524.0,2523.0,34.23560209,7.0,0.206774391,0.641439973,0.073338978,0.07994911099999999,0.0,1718.1906010000002,19639.24025,119356.8535,157696.9615,508.1666667,428.4166667,341.1649215
5643,5643,148,1,2,1,0,2,1,1,2,1,1,1,0,1,1,0,1,1,1,0,1,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,148,Manicaland,-20.889466,32.174205,POINT (32.174205 -20.889466),41,ChipingeRDC,Chipinge,Chipinge,Chipinge,11,Manicaland,1103,Rural,30,Chipinge,ZW1103,ZW11,ZW201500000148,148,10032.33789,11201.74707,31.93392332,35.65626835,3274.94402,0.001579901,8.0,2326.818182,2529.909091,38.38167939,5.0,0.178980572,0.527155674,0.059770137,0.062454351,0.118089643,1770.900763,32393.94722,24446.06554,137059.9028,428.4,262.3,274.2366412
5644,5644,148,3,6,1,0,6,2,1,2,1,1,1,1,1,1,0,1,1,1,0,2,1.0,1,1,1,0,1,0.0,0.5555555555555556,6,3.333333333333333,148,Manicaland,-20.889466,32.174205,POINT (32.174205 -20.889466),41,ChipingeRDC,Chipinge,Chipinge,Chipinge,11,Manicaland,1103,Rural,30,Chipinge,ZW1103,ZW11,ZW201500000148,148,10032.33789,11201.74707,31.93392332,35.65626835,3274.94402,0.001579901,8.0,2326.818182,2529.909091,38.38167939,5.0,0.178980572,0.527155674,0.059770137,0.062454351,0.118089643,1770.900763,32393.94722,24446.06554,137059.9028,428.4,262.3,274.2366412
