hv001,hv002,hv009,hv010,hv011,hv012,hv014,hv024,hv025,hv027,hv206,hv201,hv204,hv205,hv225,hv226,hv213,hv207,hv208,hv243a,hv221,hv210,hv211,hv212,hv243c,hv243d,hv209,hv244,hv245,hv246,hv247
326,5,3,0,3,3,0,10,1,1,1,12,996,11,1.0,1,34,1,1,1,0,0,0,0,0,0,1,0,,1,1
326,6,4,2,0,1,0,10,1,1,1,11,996,11,1.0,1,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
326,7,8,2,1,7,2,10,1,1,1,12,996,11,1.0,1,34,0,1,1,0,0,1,0,0,0,1,1,10.0,1,0
326,8,3,1,1,3,0,10,1,1,1,12,996,11,1.0,1,34,1,1,1,0,0,0,0,0,0,1,0,,0,0
326,9,4,0,2,4,0,10,1,1,1,11,996,11,1.0,8,34,0,1,1,0,0,0,0,0,0,0,0,,0,0
326,10,5,2,0,5,2,10,1,1,1,12,996,11,1.0,1,34,1,1,0,0,0,0,0,0,0,0,0,,0,0
326,11,2,0,2,2,0,10,1,1,1,11,996,11,1.0,1,34,1,1,1,0,0,0,0,0,0,1,0,,0,1
326,12,4,0,0,4,0,10,1,1,1,11,996,11,1.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,0,0
326,13,2,1,1,2,0,10,1,1,1,11,996,11,0.0,1,34,1,1,1,0,0,0,0,0,0,0,0,,0,0
326,14,3,0,2,3,0,10,1,1,1,11,996,11,1.0,1,34,1,1,1,0,1,0,0,0,0,1,0,,0,0
326,15,1,0,1,1,0,10,1,1,1,12,996,11,1.0,1,34,1,0,0,0,1,0,0,0,0,0,0,,0,0
326,16,4,2,0,4,2,10,1,1,1,12,996,11,1.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,0,0
326,17,6,2,2,6,1,10,1,1,1,12,996,11,1.0,1,34,1,1,1,0,0,0,1,0,0,1,0,,0,0
326,18,5,2,1,5,1,10,1,1,1,12,996,11,1.0,1,34,0,1,1,0,1,0,0,0,0,1,1,10.0,1,0
326,19,3,1,1,3,1,10,1,1,1,12,996,11,1.0,1,34,1,0,1,0,1,1,0,1,0,0,1,20.0,1,0
326,20,3,1,0,2,1,10,1,1,1,11,996,11,1.0,1,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
326,21,5,1,1,5,0,10,1,1,1,12,996,11,1.0,8,34,0,1,1,0,0,0,0,0,0,1,0,,0,0
326,22,5,1,1,5,1,10,1,1,1,12,996,42,1.0,1,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
326,24,6,1,0,6,2,10,1,1,1,12,996,42,1.0,1,34,0,1,1,0,0,0,0,0,0,0,0,,0,0
326,25,7,1,1,7,2,10,1,1,1,12,996,11,1.0,1,34,1,1,1,0,1,0,0,0,0,0,0,,1,1
326,26,1,0,1,1,0,10,1,1,1,12,996,11,1.0,1,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
326,27,2,1,0,2,0,10,1,1,1,12,996,42,1.0,1,34,0,1,1,0,0,0,0,0,0,0,0,,0,0
326,28,1,1,0,1,0,10,1,1,1,12,996,11,1.0,1,34,0,1,1,0,0,0,0,0,0,0,0,,0,0
326,29,3,0,3,3,0,10,1,1,1,13,996,11,1.0,1,34,1,0,0,0,0,0,0,0,0,0,1,10.0,1,0
327,1,5,0,2,5,0,2,1,1,0,12,996,11,0.0,8,33,0,0,1,0,0,0,0,0,0,0,1,10.0,1,0
327,2,1,0,1,1,0,2,1,1,1,12,996,11,0.0,5,34,0,0,1,0,1,0,0,1,0,0,1,20.0,1,0
327,3,3,1,1,3,1,2,1,1,0,12,996,11,1.0,8,34,0,0,1,0,0,0,0,1,0,0,1,10.0,1,0
327,4,2,0,1,1,0,2,1,1,0,13,996,31,,95,11,0,0,1,0,0,0,0,1,0,0,1,120.0,1,1
327,5,4,1,1,4,1,2,1,1,0,12,996,11,1.0,5,34,0,0,1,0,1,0,0,1,0,0,0,,1,0
327,6,4,1,0,4,1,2,1,1,0,11,996,11,0.0,2,33,0,0,1,0,0,0,1,0,0,0,0,,0,1
327,7,3,1,1,3,1,2,1,1,0,12,996,11,1.0,8,34,1,1,1,0,1,0,0,0,0,0,1,10.0,0,0
327,8,5,1,3,4,0,2,1,1,0,12,996,11,0.0,8,34,1,0,1,0,0,0,0,0,0,1,1,20.0,1,1
327,9,4,1,0,3,0,2,1,1,0,11,996,11,0.0,8,33,1,1,1,0,1,0,1,0,0,1,0,,1,1
327,10,3,1,2,2,0,2,1,1,0,12,996,11,1.0,3,34,1,0,1,0,0,0,0,0,0,0,0,,0,0
327,12,4,1,1,4,2,2,1,1,0,12,996,11,1.0,8,34,1,0,1,0,0,0,0,0,0,0,1,10.0,1,1
327,13,3,1,1,2,0,2,1,1,0,12,996,12,1.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
327,14,4,1,1,4,1,2,1,1,0,12,996,11,1.0,2,34,1,1,1,0,0,0,1,0,0,1,0,,0,1
327,15,1,0,0,1,0,2,1,1,0,12,996,11,1.0,5,34,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0
327,16,7,2,1,7,1,2,1,1,0,12,996,11,0.0,8,34,1,1,1,0,0,0,1,0,0,0,0,,0,1
327,17,3,1,1,3,1,2,1,1,0,31,5,11,1.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,1,1
327,18,2,0,2,2,0,2,1,1,0,12,996,31,,8,34,0,0,0,0,1,0,0,0,0,0,1,20.0,0,0
327,19,4,1,1,4,1,2,1,1,1,12,996,11,1.0,1,34,1,1,1,0,0,0,0,0,0,1,0,,0,0
327,20,5,1,1,5,1,2,1,1,0,12,996,11,1.0,8,34,1,0,1,0,0,0,0,0,0,0,1,0.0,0,0
327,22,5,0,1,5,1,2,1,1,0,12,996,11,0.0,8,34,1,1,1,0,0,0,0,0,0,1,0,,1,1
327,23,1,0,1,1,0,2,1,1,0,12,996,11,0.0,5,33,0,0,1,0,0,0,0,0,0,0,0,,1,0
327,24,4,1,1,4,1,2,1,1,0,12,996,11,1.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
327,25,6,1,1,6,1,2,1,1,0,31,996,11,0.0,8,34,0,1,1,0,0,0,0,0,0,1,1,0.0,0,0
327,26,4,1,1,4,2,2,1,1,0,12,996,11,1.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
327,27,4,1,1,4,1,2,1,1,0,12,996,11,1.0,8,34,0,0,1,0,0,0,0,0,0,0,1,10.0,0,0
327,28,5,1,0,5,1,2,1,1,0,12,996,11,0.0,8,33,0,0,1,0,0,0,1,0,0,0,1,60.0,1,1
327,29,6,1,2,5,1,2,1,1,1,12,996,11,1.0,1,34,1,1,1,0,0,0,0,0,0,1,1,0.0,0,0
328,1,3,1,0,3,1,7,2,1,0,21,15,22,0.0,8,34,0,0,1,0,0,0,0,1,0,0,1,10.0,1,0
328,2,3,1,1,3,0,7,2,1,0,31,996,21,0.0,8,34,0,0,1,0,1,0,0,1,0,0,1,10.0,1,0
328,3,1,0,0,1,0,7,2,1,0,43,300,22,1.0,8,12,1,0,1,0,0,0,0,0,0,0,1,10.0,1,0
328,4,4,1,1,4,0,7,2,1,0,31,996,22,0.0,8,34,0,0,1,0,1,0,0,1,0,0,1,10.0,1,0
328,5,7,2,1,7,3,7,2,1,0,43,30,31,,8,34,0,0,1,0,0,0,0,1,0,0,1,10.0,1,0
328,6,3,1,1,3,0,7,2,1,0,21,45,31,,8,12,1,0,1,0,0,0,0,0,0,0,1,10.0,1,0
328,7,1,0,0,1,0,7,2,1,0,32,10,31,,8,11,0,0,0,0,1,0,0,0,0,0,1,10.0,1,0
328,8,5,3,0,5,1,7,2,1,0,21,30,31,,8,34,0,0,1,0,1,0,0,0,0,0,1,10.0,1,0
328,9,5,1,0,5,1,7,2,1,0,21,15,22,0.0,8,34,1,0,1,0,0,0,0,1,0,0,1,10.0,1,0
328,10,11,0,3,11,1,7,2,1,0,21,60,31,,8,34,1,1,1,0,1,0,0,0,0,0,1,10.0,1,0
328,11,5,2,2,5,0,7,2,1,0,21,20,31,,8,34,0,0,0,0,0,0,0,0,0,0,1,10.0,1,0
328,12,4,1,1,4,1,7,2,1,0,21,5,22,0.0,8,34,1,0,1,0,1,0,0,0,0,0,1,10.0,1,0
328,13,7,0,0,7,1,7,2,1,0,31,996,23,1.0,8,34,0,0,1,0,0,0,0,1,0,0,1,10.0,1,0
328,14,5,2,0,5,2,7,2,1,0,21,30,22,0.0,8,34,1,0,1,0,0,0,0,0,0,0,1,0.0,1,0
328,15,5,1,0,5,3,7,2,1,0,21,20,23,1.0,8,12,1,0,1,0,0,0,0,0,0,0,1,0.0,1,0
328,17,10,2,2,10,2,7,2,1,0,21,120,31,,8,12,0,0,1,0,1,0,0,0,0,0,1,0.0,0,0
328,18,9,3,1,9,3,7,2,1,0,43,30,31,,8,11,1,0,1,0,1,0,0,1,0,0,1,10.0,1,0
328,19,5,1,0,5,2,7,2,1,0,21,30,21,0.0,8,34,0,0,1,0,0,0,0,0,0,0,1,20.0,1,0
328,20,3,1,0,3,0,7,2,1,0,21,10,21,0.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
328,21,4,1,0,4,1,7,2,1,0,43,10,31,,8,34,0,0,0,0,0,0,0,0,0,0,1,10.0,1,0
328,22,3,1,1,3,1,7,2,1,0,32,10,31,,8,12,1,0,1,0,0,0,0,0,0,0,1,0.0,1,0
328,23,3,0,1,3,0,7,2,1,0,43,30,31,,8,34,1,0,1,0,0,0,0,0,0,0,1,10.0,1,0
328,24,9,2,1,9,3,7,2,1,0,43,60,31,,8,12,1,0,1,0,0,0,0,0,0,0,1,0.0,1,0
328,25,4,1,0,4,1,7,2,1,0,32,30,31,,8,34,1,0,1,0,0,0,0,0,0,0,1,0.0,1,0
328,26,5,2,1,5,1,7,2,1,0,21,10,22,0.0,8,34,0,1,1,0,0,0,0,1,0,0,1,10.0,1,0
328,27,4,1,0,4,0,7,2,1,0,21,30,22,0.0,8,34,0,0,1,1,1,0,0,0,0,0,1,10.0,1,0
328,28,3,0,2,3,0,7,2,1,0,21,60,31,,8,11,0,0,0,1,0,0,0,0,0,0,1,10.0,1,0
328,29,4,1,1,4,2,7,2,1,0,31,5,31,,8,34,0,0,0,0,0,0,0,0,0,0,1,10.0,0,0
329,1,4,1,1,4,1,2,2,1,0,21,15,22,1.0,8,34,0,0,0,0,0,0,0,0,0,0,0,,0,0
329,2,6,1,2,6,1,2,2,1,0,21,30,22,1.0,8,34,0,0,1,0,0,0,0,0,0,0,1,40.0,1,1
329,3,4,1,1,4,0,2,2,1,1,21,5,21,1.0,8,34,0,0,1,0,1,0,0,0,0,0,0,,0,0
329,4,8,1,2,6,1,2,2,1,0,21,10,22,1.0,8,11,0,0,1,0,0,0,0,0,0,0,1,40.0,1,0
329,5,3,1,1,3,1,2,2,1,0,21,8,21,1.0,8,34,1,0,0,0,0,0,0,0,0,0,1,0.0,1,1
329,6,6,0,1,6,0,2,2,1,0,21,15,23,0.0,8,34,1,1,1,0,0,0,1,1,0,0,1,45.0,1,0
329,7,5,1,2,5,1,2,2,1,0,21,60,21,0.0,8,34,1,1,1,0,0,0,0,1,0,0,1,50.0,1,1
329,9,6,1,2,6,3,2,2,1,0,21,10,21,1.0,8,34,1,0,1,0,0,0,0,1,0,0,1,40.0,1,0
329,10,4,1,2,3,1,2,2,1,0,21,10,31,,8,11,1,0,1,0,0,0,0,1,0,0,1,40.0,1,1
329,11,4,1,1,4,1,2,2,1,0,21,60,22,0.0,8,34,0,0,1,0,0,0,0,0,0,0,1,40.0,1,0
329,12,10,2,1,9,2,2,2,1,0,21,20,22,1.0,8,11,0,0,1,0,1,0,0,1,0,0,1,40.0,1,0
329,13,6,1,2,6,1,2,2,1,0,21,10,22,1.0,8,34,1,0,1,0,1,0,0,1,0,0,0,,1,0
329,14,7,1,0,7,2,2,2,1,0,21,30,23,1.0,8,34,1,0,0,0,0,0,0,0,0,0,0,,0,0
329,15,5,2,3,5,0,2,2,1,0,21,45,22,1.0,8,34,0,1,1,0,1,0,0,0,0,0,1,70.0,1,1
329,16,3,1,1,3,1,2,2,1,0,42,30,31,,8,11,1,0,1,0,0,0,0,0,0,0,0,,0,0
329,17,5,2,1,5,1,2,2,1,0,21,30,23,1.0,8,11,0,0,1,0,0,0,0,0,0,0,0,,1,0
329,18,1,0,1,1,0,2,2,1,0,43,30,31,,8,12,0,0,1,0,0,0,0,0,0,0,1,30.0,1,0
329,21,4,1,0,4,2,2,2,1,0,21,15,31,,8,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
329,22,3,1,0,3,2,2,2,1,1,21,10,22,1.0,1,34,0,1,1,0,0,0,1,0,0,0,0,,0,1
329,23,3,1,1,3,1,2,2,1,0,21,60,31,,8,11,0,0,1,0,0,0,0,0,0,0,1,40.0,0,0
329,24,4,1,1,4,2,2,2,1,0,21,20,22,1.0,8,11,0,0,1,0,0,0,0,0,0,0,0,,1,0
329,25,4,0,1,4,0,2,2,1,1,14,10,23,1.0,8,34,1,1,1,0,0,0,0,0,0,0,0,,1,0
329,26,5,1,1,5,2,2,2,1,0,21,30,31,,8,34,1,0,1,0,0,0,0,0,0,0,0,,1,0
329,27,4,0,2,4,0,2,2,1,0,21,35,31,,8,34,0,0,1,0,0,0,0,0,0,0,0,,1,0
329,28,5,1,1,5,1,2,2,1,0,21,60,31,,8,34,0,0,1,0,0,0,0,1,0,0,0,,1,1
329,29,3,1,0,3,1,2,2,1,0,21,30,23,0.0,8,11,0,0,1,0,0,0,0,0,0,0,0,,1,0
330,1,5,1,0,5,2,10,1,1,1,12,996,11,1.0,1,34,0,1,1,0,1,0,0,0,0,1,0,,0,1
330,2,3,1,1,3,0,10,1,1,1,12,996,11,0.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,0,1
330,3,9,5,1,9,2,10,1,1,1,11,996,11,0.0,1,33,0,1,1,1,1,0,1,1,0,1,1,998.0,1,1
330,4,6,3,0,4,2,10,1,1,1,12,996,11,1.0,1,34,0,1,1,0,0,0,0,0,0,0,0,,1,0
330,5,3,1,1,3,1,10,1,1,1,12,996,11,1.0,1,34,1,0,1,0,0,0,0,0,0,0,0,,0,0
330,6,3,1,1,3,1,10,1,1,1,12,996,11,1.0,1,34,1,1,1,0,0,0,0,0,0,0,0,,1,0
330,7,3,1,1,3,0,10,1,1,1,12,996,11,1.0,1,34,0,0,1,0,0,0,0,0,0,1,0,,0,0
330,8,2,1,0,2,0,10,1,1,1,11,996,11,0.0,1,34,0,1,1,0,0,0,0,0,0,0,0,,0,0
330,9,8,2,2,8,2,10,1,1,1,11,996,11,1.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,0,1
330,10,4,2,0,2,1,10,1,1,1,12,996,11,0.0,1,34,1,1,0,0,0,0,0,0,0,0,0,,0,0
330,11,1,0,1,1,0,10,1,1,1,12,996,11,1.0,1,34,1,0,1,0,0,0,0,0,0,0,0,,0,0
330,13,4,2,2,4,0,10,1,1,1,12,996,11,0.0,1,33,0,1,1,1,0,0,0,0,0,1,1,20.0,1,1
330,14,4,2,1,4,0,10,1,1,1,11,996,11,0.0,1,34,1,1,1,1,0,0,0,0,0,1,0,,0,0
330,15,3,1,0,3,0,10,1,1,1,11,996,11,1.0,1,34,1,1,1,0,0,0,1,1,0,1,1,10.0,1,0
330,16,2,1,1,2,0,10,1,1,1,12,996,11,1.0,1,34,1,1,1,0,1,0,0,0,0,1,0,,0,0
330,17,2,1,1,2,0,10,1,1,1,11,996,11,1.0,1,34,0,1,1,0,0,0,0,0,0,0,0,,0,0
330,18,3,1,1,3,0,10,1,1,1,12,996,11,0.0,1,35,1,1,1,1,0,0,0,0,0,1,0,,1,0
330,19,1,0,1,1,0,10,1,1,1,11,996,11,1.0,1,34,0,1,1,0,0,0,0,0,0,0,1,20.0,0,0
330,20,2,0,0,2,0,10,1,1,1,12,996,11,1.0,8,34,0,0,1,0,0,0,0,0,0,1,0,,0,0
330,21,4,2,0,3,0,10,1,1,1,11,996,12,1.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,0,0
330,22,4,0,2,4,0,10,1,1,0,12,996,11,1.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,1,0
330,23,2,1,1,1,0,10,1,1,1,11,996,12,0.0,1,34,0,0,1,0,0,0,0,0,0,1,1,10.0,0,1
330,24,7,1,0,7,1,10,1,1,1,11,996,11,0.0,1,34,0,0,1,0,0,0,0,0,0,1,1,10.0,1,0
330,25,1,1,0,1,0,10,1,1,1,11,996,11,1.0,1,33,0,0,1,1,0,0,0,0,0,0,1,10.0,0,0
330,26,1,0,0,1,0,10,1,1,1,11,996,11,1.0,1,34,0,1,1,1,0,0,0,0,0,1,0,,0,1
330,27,3,1,1,3,0,10,1,1,1,12,996,11,1.0,1,34,0,1,0,0,0,0,0,0,0,0,0,,0,0
330,29,2,1,0,2,0,10,1,1,1,12,996,11,1.0,1,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
331,1,7,1,0,7,3,5,2,1,0,32,60,31,,8,11,1,1,1,0,1,0,0,0,0,0,1,10.0,1,0
331,3,5,0,1,5,2,5,2,1,0,21,60,31,,8,12,0,0,1,0,0,0,0,0,0,0,1,10.0,1,0
331,4,10,3,1,8,0,5,2,1,0,21,60,21,0.0,8,11,1,0,1,0,1,0,0,1,0,0,1,10.0,1,0
331,5,6,0,1,6,1,5,2,1,0,43,60,21,0.0,8,11,0,0,1,0,0,0,0,1,0,0,1,0.0,1,0
331,6,2,0,0,2,0,5,2,1,0,43,25,31,,8,12,1,0,0,0,0,0,0,0,0,0,1,10.0,1,0
331,7,3,0,0,3,0,5,2,1,0,42,20,31,,8,12,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0
331,8,1,0,1,1,0,5,2,1,0,41,15,21,0.0,8,12,1,0,1,0,1,0,0,1,0,0,1,0.0,0,0
331,9,8,1,0,8,3,5,2,1,0,21,45,21,0.0,8,12,0,0,1,0,1,1,0,0,0,0,1,20.0,1,0
331,10,8,1,0,8,1,5,2,1,0,41,60,21,0.0,8,34,1,1,1,0,1,1,0,1,0,0,1,10.0,1,0
331,11,4,0,1,4,1,5,2,1,0,43,30,21,0.0,8,34,1,0,1,0,1,0,0,1,0,0,1,30.0,1,0
331,12,4,0,1,4,0,5,2,1,0,43,20,31,,8,11,1,1,1,0,1,0,0,1,0,0,1,10.0,1,0
331,13,4,0,0,4,0,5,2,1,0,43,60,21,0.0,8,11,1,0,0,0,0,0,0,1,0,0,1,30.0,1,0
331,14,3,1,0,3,1,5,2,1,0,43,30,31,,8,12,1,0,1,0,0,0,0,0,0,0,1,20.0,1,0
331,15,7,1,1,7,1,5,2,1,0,43,30,31,,8,12,0,0,1,0,1,0,0,0,0,0,1,10.0,1,0
331,16,13,2,0,13,3,5,2,1,0,21,300,31,,8,34,0,1,1,0,1,0,0,1,0,0,1,20.0,1,0
331,17,4,1,2,4,1,5,2,1,0,32,20,31,,8,11,0,0,0,0,0,0,0,0,0,0,1,10.0,1,0
331,18,8,1,2,8,1,5,2,1,0,43,180,22,0.0,8,12,1,0,1,0,0,0,0,1,0,0,1,20.0,1,0
331,19,12,2,1,10,2,5,2,1,0,31,30,21,0.0,8,11,0,0,1,0,1,0,0,0,0,0,1,10.0,1,0
331,20,8,1,1,8,2,5,2,1,0,32,145,31,,8,12,0,0,1,0,0,0,0,0,0,0,1,10.0,1,0
331,21,4,0,0,4,0,5,2,1,0,43,20,31,,8,12,0,0,0,0,1,0,0,0,0,0,1,10.0,1,0
331,22,11,3,4,11,2,5,2,1,0,42,90,31,,8,12,0,0,1,0,0,0,0,1,0,0,1,10.0,1,0
331,23,10,3,2,10,1,5,2,1,0,21,180,21,0.0,8,12,0,0,1,0,1,0,0,1,0,0,1,10.0,1,0
331,24,3,0,1,3,0,5,2,1,0,43,60,31,,8,12,1,0,0,0,0,0,0,0,0,0,0,,1,0
331,25,3,0,0,3,1,5,2,1,0,43,45,21,0.0,8,12,0,0,0,0,0,0,0,1,0,0,1,10.0,1,0
331,26,9,0,2,9,0,5,2,1,0,43,60,31,,8,12,0,0,1,0,0,0,0,0,0,0,1,10.0,1,0
331,27,8,2,1,8,1,5,2,1,0,43,5,21,0.0,8,12,1,0,1,0,1,0,0,0,0,0,1,50.0,1,0
331,28,5,1,0,5,1,5,2,1,0,32,10,31,,8,11,0,0,0,0,0,0,0,0,0,0,1,10.0,1,0
331,29,2,0,0,2,0,5,2,1,0,43,240,31,,8,12,0,0,1,0,0,0,0,1,0,0,1,10.0,1,0
332,1,4,1,0,4,1,8,2,1,0,12,996,31,,8,11,0,0,1,0,0,0,0,0,0,0,0,,1,0
332,2,8,1,3,7,1,8,2,1,0,21,10,23,1.0,8,34,1,1,1,0,0,0,0,1,0,1,1,20.0,1,0
332,3,3,1,0,3,0,8,2,1,0,21,90,23,1.0,8,34,1,0,1,0,0,0,0,0,0,0,1,50.0,1,0
332,5,4,1,1,4,1,8,2,1,0,21,996,31,,8,11,1,0,1,0,0,0,0,0,0,0,1,40.0,1,0
332,6,6,0,0,6,0,8,2,1,0,21,5,31,,8,12,1,1,1,0,1,0,0,1,0,0,1,5.0,1,0
332,7,10,0,1,9,5,8,2,1,0,21,30,22,0.0,8,34,1,0,1,0,0,0,0,1,0,0,1,15.0,1,0
332,8,5,0,0,5,1,8,2,1,1,21,30,22,0.0,8,34,0,0,1,0,0,0,0,1,0,0,1,15.0,1,0
332,9,9,1,3,9,2,8,2,1,1,21,15,22,0.0,8,34,1,1,1,0,1,0,0,1,0,1,0,,1,0
332,10,4,1,2,4,0,8,2,1,0,21,10,22,1.0,8,12,1,0,1,0,0,0,0,1,0,0,1,0.0,1,0
332,11,4,1,0,4,0,8,2,1,0,31,30,23,1.0,8,34,0,1,1,0,0,0,0,0,0,0,0,,0,0
332,12,8,1,1,8,0,8,2,1,0,21,20,21,0.0,8,11,0,0,1,0,0,0,0,1,0,0,1,15.0,1,0
332,14,7,1,0,7,2,8,2,1,0,21,60,31,,8,12,0,0,1,0,0,0,0,0,0,0,0,,1,0
332,15,10,3,2,10,2,8,2,1,0,21,1,23,1.0,8,34,1,0,1,0,1,0,0,1,0,0,1,10.0,1,0
332,17,1,0,1,1,0,8,2,1,0,21,30,22,0.0,8,34,1,0,1,0,1,0,1,1,0,0,1,50.0,1,0
332,18,9,1,1,9,3,8,2,1,0,21,20,31,,8,11,0,0,1,0,0,0,0,0,0,0,1,10.0,1,0
332,19,4,1,1,4,1,8,2,1,0,21,12,31,,8,12,1,1,1,0,0,0,0,0,0,0,0,,1,0
332,20,5,1,1,5,1,8,2,1,0,21,15,31,,8,11,0,0,1,0,1,0,0,0,0,0,0,,0,0
332,21,2,0,1,2,1,8,2,1,1,21,5,22,0.0,1,34,0,1,1,0,0,0,1,0,0,1,1,15.0,0,1
332,22,7,3,2,7,1,8,2,1,0,21,60,23,0.0,8,34,0,0,1,0,1,0,0,1,0,0,1,10.0,1,0
332,23,4,1,1,4,0,8,2,1,0,21,60,21,0.0,8,34,0,1,1,0,1,0,0,1,0,0,1,50.0,1,0
332,24,6,2,0,6,3,8,2,1,0,21,1,31,,8,34,0,0,1,0,0,0,0,1,0,0,0,,1,0
332,25,4,0,2,4,0,8,2,1,0,21,30,21,1.0,8,34,0,0,1,0,0,0,0,1,0,0,1,10.0,1,0
332,26,1,0,0,1,0,8,2,1,0,21,15,31,,8,11,1,0,1,0,0,0,0,0,0,0,0,,0,0
332,27,1,0,1,1,0,8,2,1,0,21,30,31,,8,34,0,0,0,0,0,0,0,0,0,0,1,15.0,1,0
332,28,5,2,2,3,1,8,2,1,0,21,10,31,,8,12,0,0,1,0,0,0,0,0,0,0,0,,0,0
332,29,7,2,1,7,3,8,2,1,1,21,15,22,0.0,8,34,1,1,1,0,1,0,1,1,0,1,0,,1,1
333,1,4,2,0,2,0,3,1,1,1,21,10,12,0.0,1,21,1,1,1,0,0,1,1,0,0,1,1,950.0,1,1
333,2,1,0,0,1,0,3,1,1,1,11,996,11,0.0,2,31,0,0,1,1,0,0,1,0,0,1,0,,0,1
333,3,2,0,0,2,0,3,1,1,1,11,996,11,0.0,2,21,1,1,1,1,0,1,1,0,1,1,0,,0,1
333,4,7,1,2,7,0,3,1,1,1,11,996,11,0.0,2,32,1,1,1,0,0,0,1,0,0,1,0,,1,1
333,5,1,0,1,1,0,3,1,1,1,31,996,11,1.0,1,34,1,0,1,0,1,0,0,0,0,0,1,0.0,1,0
333,6,1,0,1,1,0,3,1,1,1,21,996,12,0.0,1,33,0,1,1,0,0,0,1,0,0,1,0,,0,1
333,7,1,1,0,1,0,3,1,1,1,21,996,11,1.0,1,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
333,8,1,0,1,1,0,3,1,1,1,11,996,11,0.0,1,32,0,1,1,0,0,0,0,0,0,1,1,60.0,1,1
333,9,2,1,0,2,0,3,1,1,1,21,10,11,0.0,8,35,1,1,1,0,0,0,1,1,0,1,0,,1,1
333,10,3,1,0,2,1,3,1,1,1,11,996,11,1.0,1,34,1,0,1,0,1,0,0,1,0,1,1,100.0,0,1
333,11,3,0,0,3,0,3,1,1,1,12,996,11,0.0,1,35,0,1,1,0,0,0,1,0,0,1,1,50.0,1,0
333,12,2,2,0,2,0,3,1,1,1,11,996,11,0.0,1,34,0,0,1,0,0,0,1,0,0,1,1,10.0,1,1
333,16,1,1,0,1,0,3,1,1,1,11,996,11,0.0,2,34,0,1,1,1,0,0,1,0,0,1,0,,0,0
333,17,6,2,2,6,1,3,1,1,1,31,996,11,0.0,8,31,0,1,1,0,0,0,1,0,0,1,0,,0,1
333,18,6,2,0,3,0,3,1,1,1,21,10,12,0.0,1,35,0,1,1,0,0,0,1,0,0,1,0,,0,0
333,20,3,1,0,3,0,3,1,1,1,21,120,11,0.0,1,31,0,1,1,0,1,0,1,0,0,1,1,998.0,1,1
333,21,5,2,1,5,2,3,1,1,1,12,996,11,1.0,1,34,0,1,1,0,0,0,1,0,0,1,0,,0,1
333,22,4,2,1,3,1,3,1,1,1,21,996,11,0.0,2,34,0,1,1,1,0,0,0,0,0,1,0,,0,1
333,23,5,2,1,5,1,3,1,1,1,31,996,11,0.0,8,34,1,1,1,0,0,0,0,0,0,1,0,,0,1
333,24,3,1,1,3,1,3,1,1,1,31,996,11,1.0,1,34,0,0,1,0,0,0,0,0,0,0,1,20.0,1,0
333,25,3,1,1,3,0,3,1,1,1,21,996,11,0.0,1,34,0,1,1,0,0,0,0,1,0,1,1,720.0,1,1
333,26,5,1,3,5,0,3,1,1,1,21,996,11,0.0,2,21,1,1,1,0,0,0,0,0,0,1,0,,0,0
333,27,4,1,0,4,1,3,1,1,1,21,996,22,1.0,1,34,0,0,1,0,0,0,0,0,0,0,1,998.0,0,0
333,28,1,0,0,1,0,3,1,1,1,21,996,22,1.0,1,34,0,1,1,0,0,0,0,0,0,0,0,,0,0
333,29,1,0,0,1,0,3,1,1,1,21,996,11,0.0,1,34,1,1,1,0,0,0,0,1,0,0,1,10.0,1,0
334,1,3,1,0,3,2,9,1,1,0,31,10,12,1.0,8,34,1,1,1,0,0,0,0,0,0,0,0,,0,0
334,2,6,1,2,6,2,9,1,1,0,31,5,14,1.0,2,34,0,1,1,0,0,0,0,0,0,0,0,,0,1
334,3,3,1,1,3,1,9,1,1,0,31,996,12,1.0,2,34,1,1,1,0,0,0,0,0,0,0,0,,1,0
334,4,2,1,1,2,0,9,1,1,0,31,996,12,1.0,8,34,0,0,1,0,0,0,0,1,0,0,0,,1,1
334,6,2,1,1,2,0,9,1,1,0,31,996,12,1.0,5,34,0,0,1,0,0,0,0,0,0,0,1,10.0,0,0
334,7,2,1,1,2,0,9,1,1,0,31,996,14,1.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,0,1
