DHSID,DHSCLUST,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_2010,Rainfall_2015,Travel_Times
ZW201500000094,94,9436.444336,10536.39453,30.03713523,33.53838544,3121.594315,9.470000000000001e-05,5.0,2686.75,2799.833333,32.60103627,5.0,0.107096114,0.318833717,0.039640095,0.02987822,0.0,1817.5555559999998,74163.83541,56563.95122,197042.3769,597.6666667000001,360.0,188.80620159999998
ZW201500000095,95,25071.50195,27993.9375,1995.1267329999998,2227.686765,4377.75,0.252561212,5.0,2710.0,2529.0,68.75,6.0,0.09784262099999999,0.32083977199999997,0.033412375,0.033298541,3.542348735,1706.0625,233188.4391,186150.8397,205338.758,744.0,549.0,3.375
ZW201500000096,96,267.22399900000005,298.37271119999997,21.26501018,23.74374594,2555.588235,0.0,8.0,3424.0,3554.0,28.0,4.0,0.148080871,0.44156441700000004,0.027773442000000002,0.026921649,0.01779655,1775.176471,105303.4116,81677.94486,127714.4409,473.0,295.0,272.5882353
ZW201500000097,97,7654.871094,8547.154297,609.1552867,680.1609279,4350.0,0.388078621,5.0,2466.0,2266.0,79.0,6.0,0.09523046199999999,0.335391049,0.026493002,0.026194157000000003,2.1479332330000003,1544.2,244546.86,109217.6192,141819.4879,671.0,401.0,5.8
ZW201500000098,98,37459.92188,41826.39844,2980.965868,3328.439032,3654.705882,0.439232894,9.0,2364.0,2289.0,75.11764706,5.0,0.041820817999999996,0.153731953,0.017945133000000002,0.015910221000000002,5.443096827000001,1580.5294119999999,92551.70968,32696.88895,250295.4977,532.0,342.0,9.705882353
ZW201500000099,99,8513.164063,9505.491211,677.456071,756.4229564,2921.117647,0.005120777,9.0,2490.0,2494.0,60.17647059,5.0,0.167654967,0.414773603,0.025311446,0.024444936,0.849094645,1674.176471,88320.78602,49138.963260000004,212592.576,480.0,278.0,113.29411759999999
ZW201500000100,100,15122.63184,16885.38672,1203.420805,1343.696381,5926.875,0.199340322,10.0,2644.0,2514.0,67.3125,7.0,0.09264757400000001,0.367040474,0.024330895,0.029846497000000003,3.590450164,1481.125,177678.8838,164734.2525,225858.3348,783.0,609.0,15.875
ZW201500000101,101,34507.6875,38530.04688,109.8413808,122.64494840000002,4471.973822,0.011524865,6.666666667,2796.222222,2599.444444,38.36292428,6.0,0.141895824,0.411186121,0.037922247,0.037315192999999997,0.140531096,1672.1047119999998,231273.8036,185492.1683,203667.7291,754.8888889,544.4444444000001,42.70680628
ZW201500000102,102,17199.24805,19204.0625,1368.6726720000001,1528.2107369999999,4909.5625,0.08404883099999999,7.0,2601.0,2497.0,62.6875,8.0,0.174267151,0.519305779,0.066895947,0.06258095799999999,2.017385864,1563.1875,11323.49316,67871.58453,41491.4239,491.0,368.0,11.0625
ZW201500000103,103,37171.94531,41504.85938,2958.04942,3302.851766,3674.125,0.489758333,9.0,2364.0,2289.0,83.25,5.0,0.041820817999999996,0.153731953,0.017945133000000002,0.015910221000000002,5.7066446939999995,1577.75,94702.23843,32384.293999999998,247652.4005,532.0,342.0,6.5
ZW201500000104,104,6436.994140999999,7187.316406,20.48958872,22.87793867,2180.251889,2.17e-06,9.0,2072.666667,2117.416667,40.34256927,1.0,0.136557492,0.38851380700000004,0.023051616,0.018932046,0.0008355960000000001,1769.3677579999999,24635.14044,43294.6747,255703.734,364.9166667,219.66666669999998,206.9647355
ZW201500000105,105,9173.05957,10242.30859,29.19875548,32.60228082,4220.479487,0.0,5.0,2880.083333,2851.166667,30.43187661,6.0,0.212267447,0.49234886299999997,0.090109862,0.093945578,0.0,1701.761538,130741.5013,57142.83316,121766.6384,822.1666667000001,584.4166667000001,286.82820510000005
ZW201500000106,106,20018.84375,22352.32031,63.72195876,71.14964534,5288.1480520000005,0.038598667999999996,10.0,2875.454545,2670.090909,33.33506494,7.0,0.11363462,0.399153196,0.022564687000000003,0.027850867999999997,0.299294639,1560.698701,186157.5454,198289.4773,216107.0339,750.1,601.4,70.35324675
ZW201500000107,107,11294.72363,12611.2832,35.95222193,40.1429612,5091.091146,0.00025540700000000003,8.0,2879.5,2832.5,34.78645833,7.0,0.13060290900000002,0.474397313,0.025391785,0.031242867,0.010054357,1609.645833,74229.00604,196577.5478,126198.8938,781.8888889,635.8888889,288.8645833
ZW201500000108,108,11197.05859,12502.23438,35.64134445,39.79584803,3852.1,1.89e-05,9.142857142999999,2591.2,2712.8,30.91538462,6.0,0.14387940800000001,0.472506129,0.036579158,0.031809637,0.000752892,1645.433333,91642.23279,93496.19983,91337.95327,581.8181818,356.63636360000004,191.07435900000002
ZW201500000109,109,28937.26172,32310.304689999997,2302.754121,2571.172352,3601.4375,0.037852915,2.0,2534.0,2462.0,62.625,6.0,0.308776651,0.495778502,0.088768393,0.081230156,2.9072030489999996,1879.5,1302.876157,1742.888914,125456.2102,763.0,507.0,96.625
ZW201500000110,110,83563.29688,93303.77344,265.9902352,296.995135,5567.66838,0.014239658999999998,7.0,2869.75,2801.833333,36.52051282,8.0,0.18259164,0.535809309,0.076982573,0.068614565,0.22132294100000002,1511.3213369999999,13708.60749,73894.17658,39610.6313,623.0,472.9090909,108.1285347
ZW201500000111,111,19961.70117,22288.51758,1588.5017070000001,1773.6638739999999,5177.5625,0.7098281040000001,10.0,2498.0,2280.0,87.0,7.0,0.051676227000000005,0.259524171,0.017058292,0.021463284,6.160567728999999,1554.75,189508.3111,187215.27899999998,227735.30800000002,762.0,579.0,12.8125
ZW201500000112,112,12469.73633,13923.26074,992.3100880000001,1107.977885,5983.933333,0.33404866899999996,10.0,2552.0,2352.0,61.75,7.0,0.096361877,0.378026874,0.026518162,0.032054177999999996,2.328976539,1484.933333,178415.2953,157906.3142,228727.7158,814.0,625.0,22.46666667
ZW201500000113,113,11070.27539,12360.67188,35.23778099,39.34524059,4409.7634960000005,0.0007345230000000001,10.0,2765.0,2682.0,25.31876607,7.0,0.12898637699999999,0.402678515,0.037000502000000005,0.036442672999999995,0.008772425,1679.542416,258450.5081,191583.3319,208994.6843,767.7,534.3,95.15938303
ZW201500000114,114,12027.19531,13429.13379,38.2837517,42.74626048,4006.994805,0.015324988999999999,8.0,2851.916667,2833.166667,30.85416667,7.0,0.21035039,0.644614933,0.044756375,0.049306508,0.0,1677.194805,77462.91662,131556.062,159119.4444,710.1666667000001,562.8333332999999,283.38441560000007
ZW201500000115,115,5375.65332,6002.26123,17.11123596,19.10579089,4348.77551,0.00018967799999999998,10.0,2588.090909,2582.545455,32.37913486,6.0,0.07837044,0.32670525,0.027862783,0.026075125,0.008251238000000001,1592.181122,259838.0314,55836.18312,88008.13354,607.7272727000001,392.63636360000004,178.6964286
ZW201500000116,116,21281.51563,23762.17578,67.74116818,75.63735468,3621.57772,0.016169837,10.0,2355.111111,2372.888889,38.32124352,6.0,0.12933157,0.453393547,0.050257348,0.045274153,0.0,1728.215026,80857.00536,112462.5826,104338.5096,490.5,316.4,163.30310880000002
ZW201500000117,117,36211.99219,40433.00781,2881.658778,3217.556529,3594.25,0.247281936,9.0,2364.0,2289.0,77.0,5.0,0.05212374400000001,0.177655234,0.021245826000000002,0.018783478,3.876074791,1591.5625,93531.26275,35110.45758,250582.0546,532.0,342.0,12.6875
ZW201500000118,118,15953.636719999999,17828.99609,50.78200289,56.75145716,4086.348958,2.1e-05,8.0,2838.1,2866.1,34.22454308,6.0,0.201754228,0.625418399,0.051309772999999996,0.06705084900000001,0.000978335,1758.4270829999998,9883.041476999999,190157.1875,71138.8544,788.25,701.8333332999999,307.5755208
ZW201500000119,119,2104.981934,2350.347168,6.700365597999999,7.481387395,4227.841146,0.0,5.0,2984.0,2919.333333,27.1953125,6.0,0.23206566899999997,0.508179016,0.167470864,0.18411391100000002,0.0,1767.2447920000002,65381.6242,9959.246445,39749.1696,918.6363636,636.9090909,292.4583333
ZW201500000120,120,5514.399902,6157.180664,17.55288005,19.59891476,3965.802083,0.0,5.0,2757.916667,2755.5,24.0703125,6.0,0.116852474,0.374632718,0.03815513,0.041501513999999996,0.000122932,1629.643229,253359.1051,159655.7238,190190.2424,716.9,434.8,126.65104170000001
ZW201500000121,121,24251.38281,27078.222660000003,1929.8637260000003,2154.816493,4490.6875,0.363875086,10.0,2772.0,2617.0,70.1875,7.0,0.140593423,0.416808871,0.029074999,0.029159315,1.8912396040000001,1668.9375,228891.526,186051.5327,201998.6079,754.0,518.0,32.875
ZW201500000122,122,7352.698242,8209.757813,23.40436541,26.13247075,4078.892583,9.38e-06,5.0,2541.083333,2528.166667,32.92327366,6.0,0.143541801,0.412100522,0.036290225,0.041360557,0.006734311,1662.1713550000002,241285.41600000003,162446.45,222520.3349,692.5,471.66666669999995,187.3094629
ZW201500000123,123,790.7662353999999,882.9411011,62.92717760000001,70.26222035,5369.4,0.011310035,10.0,2774.0,2671.0,37.3125,8.0,0.10955546199999999,0.431994615,0.040606525,0.037742432,0.299367487,1478.866667,68163.82733,71393.30798,109715.6556,655.0,474.0,161.2
ZW201500000124,124,23435.3125,26167.02734,74.59691655,83.29223494,5418.144737,0.019410442,8.0,3074.583333,2929.583333,36.05526316,7.0,0.101988146,0.400557359,0.026627012999999998,0.034026172,0.061369035999999995,1572.418421,131203.4899,179377.0605,163415.2159,706.0909091,631.3636364,145.47105259999998
ZW201500000125,125,5369.563965,5995.461914,17.09185295,19.08414799,3161.176471,3.72e-06,8.0,2196.0,2087.727273,31.754475699999997,5.0,0.151208743,0.47244206200000005,0.06352126599999999,0.062353607,0.0,1790.2225059999998,51555.05223,13737.62894,140739.7254,367.25,160.58333330000002,304.5626598
ZW201500000126,126,305405.0625,341004.3438,972.1345068,1085.4505390000002,4950.542857,0.25607991,10.0,2677.636364,2508.727273,46.859375,7.0,0.095254176,0.357237941,0.021801447,0.025855127999999998,1.7480265959999999,1567.5142859999999,200850.7141,184338.1911,240222.6754,729.8,551.4,30.57142857
ZW201500000127,127,41560.01172,46404.42188,3307.24065,3692.746562,5029.733333,0.8918437090000001,10.0,2298.0,2142.0,75.0,7.0,0.059460799,0.27423643,0.017432546,0.021101872,9.789246606,1561.266667,194718.7971,186686.9163,233416.2104,725.0,563.0,16.93333333
ZW201500000128,128,15585.38379,17402.07813,49.6098174,55.39253509,4718.180879,0.0,8.0,3164.5,3282.166667,23.325581399999997,6.0,0.13689780099999999,0.45040468200000006,0.049543246,0.048475615,0.0,1729.7131780000002,103409.9339,75081.30825,63322.99193,643.9166667000001,362.0833333,264.1653747
ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366000001,738.4,641.8,667.65625
ZW201500000130,130,13772.93945,15378.36914,43.84062789,48.95086931,3159.2287920000003,0.0020352260000000002,3.875,2281.2,2401.3,42.24226804,5.0,0.106508946,0.312613567,0.027972702000000002,0.024399597000000002,0.0,1762.2596399999998,38152.07507,74414.53173999999,219873.8376,555.8,340.4,174.6760925
ZW201500000131,131,12578.18945,14044.353519999999,1000.9405130000001,1117.614143,3999.533333,0.24445631,5.0,2507.0,2506.0,62.57142857,6.0,0.107388563,0.35694413700000005,0.02422435,0.02760227,1.601792018,1651.066667,271545.8665,144758.9845,173424.0213,684.0,408.0,13.26666667
ZW201500000132,132,5480.092772999999,6118.875,17.44367707,19.47698405,3954.111111,0.000301524,5.0,2679.2,2678.4,39.89147287,6.0,0.198359659,0.47159280200000003,0.068685144,0.06827037,0.000401714,1708.4521960000002,144769.6441,63808.954970000006,137701.3424,747.4,501.3,302.08268730000003
ZW201500000133,133,5241.760254,5852.760742,16.6850411,18.62991606,3283.206107,0.000916167,9.0,2388.6,2389.6,37.49238579,5.0,0.133566031,0.38665842899999997,0.020422723,0.019365562,0.002403661,1671.040712,122246.2989,63630.80382000001,175169.9416,498.0,266.5555556,207.4783715
ZW201500000134,134,21678.29492,24205.20508,69.00415589,77.04756074,11249.78553,0.00010371399999999999,7.0,3171.818182,3125.727273,32.94573643,9.0,0.182490932,0.5457997139999999,0.071706792,0.062883907,0.013075345,1231.81137,11278.9449,34515.46426,50873.55681,930.7,758.8,122.89922479999998
ZW201500000135,135,314.0158997,350.618866,24.98859132,27.90136283,3094.875,0.000146751,5.0,2952.0,2931.0,34.0,6.0,0.15865175,0.39397866200000004,0.062778316,0.050232913,0.143011687,1881.5625,132850.0031,39705.29542,128828.19900000001,648.0,385.0,169.3125
ZW201500000136,136,10716.23242,11965.36035,34.11082722,38.08692491,3636.6958759999998,0.001093807,10.0,2201.727273,2205.636364,36.14948454,6.0,0.121156868,0.434279025,0.04842905,0.044659972,0.0,1628.043814,109539.4084,128240.8699,108444.2393,501.5454545,320.0,197.01030930000002
ZW201500000137,137,7413.682129000001,8277.851563,23.59848315,26.34921989,4377.905612,0.0,10.0,2437.75,2442.333333,37.70408163,6.0,0.066892502,0.323601982,0.035755726,0.034502514,0.00020207599999999998,1511.061224,180713.5012,45365.3487,41003.07395,604.1666667000001,329.5,200.880102
ZW201500000138,138,12078.18164,13486.0625,38.44604623,42.92747019,5809.9686679999995,0.00297997,10.0,2798.272727,2778.181818,32.74673629,7.0,0.09339505599999999,0.39446523,0.042890227999999996,0.045582212999999996,0.016214318000000002,1525.720627,136250.6534,114380.5153,189391.7062,780.0,553.5833332999999,129.1879896
ZW201500000139,139,18666.17383,20841.97852,59.41627667,66.34207811,4559.527132,0.001587375,10.0,2781.4,2709.5,33.65374677,6.0,0.16666697,0.514434018,0.070129871,0.05795331,0.0,1589.8397929999999,40676.568,86444.17194,65511.16175,584.2727272999999,395.5454545,149.1705426
ZW201500000140,140,13632.794919999998,15221.888669999998,43.39453399,48.4527765,4209.992327,0.000737766,8.0,3045.333333,3217.0,30.57800512,6.0,0.115587925,0.411084136,0.03663661,0.037364367,0.022209401,1701.4603579999998,139277.3018,67744.17628,39560.61148,643.0,338.5833333,157.1867008
ZW201500000141,141,14868.89844,16602.07813,1183.229343,1321.1514,5110.071429,0.24283757600000003,8.0,3016.0,2857.0,58.57142857,7.0,0.10889711199999999,0.423399818,0.023709132999999997,0.026631504,1.620283283,1678.857143,117775.3828,174672.9644,168631.8637,721.0,637.0,87.78571429
ZW201500000142,142,65.54214478,73.18199158,5.2156781610000005,5.823637852999999,2195.7333329999997,0.0,8.0,1946.0,2139.0,16.71428571,2.0,0.139950531,0.41703725799999997,0.023497732,0.024685843,0.0,1744.6,37804.52635,82751.18515,202934.5462,319.0,136.0,295.0
ZW201500000143,143,8787.78125,9890.730469,27.97237649,31.4831729,3779.733161,0.000143574,8.0,2509.2,2615.3,27.5492228,6.0,0.214256924,0.676523902,0.09944195300000001,0.123711973,0.015732367,1840.124352,2222.712168,175950.7283,54446.77525,703.2222222,651.8888889,302.1968912
ZW201500000144,144,31882.67188,35599.04297,2537.142414,2832.881829,3687.2666670000003,0.536624468,9.0,2094.0,1961.0,86.25,5.0,0.08015549599999999,0.240451527,0.020079374,0.017981255,9.859602928,1583.666667,98308.56751000001,31384.135580000002,242741.5965,568.0,364.0,1.266666667
ZW201500000145,145,10426.28613,11641.61621,33.18789951,37.05641531,3721.26615,0.0014772189999999999,8.0,2685.0,2689.7,34.136950899999995,7.0,0.21569171899999998,0.660702475,0.057533285,0.06359102,0.0,1710.8475449999999,46986.51842,130721.7929,152432.4659,561.3636364,478.5454545,344.39534879999997
ZW201500000146,146,5379.580078,6006.645508,17.12373522,19.11974648,4163.836735,0.000138993,10.0,2561.2,2579.3,30.76020408,6.0,0.071339478,0.32480302699999997,0.032702915,0.030870762000000003,0.006092782,1586.479592,227623.80899999998,39398.2777,61719.25937000001,574.6363636,344.0,309.44897960000003
ZW201500000147,147,24107.35938,26917.410160000003,1918.402705,2142.019441,3852.1333329999998,0.17455491199999998,9.0,2508.0,2360.0,75.66666667,5.0,0.09842368900000001,0.282090368,0.023279319,0.021107717999999998,4.198005922,1574.0,100222.775,29482.96803,239265.9897,561.0,356.0,5.8
ZW201500000148,148,10032.33789,11201.74707,31.93392332,35.65626835,3274.94402,0.001579901,8.0,2326.818182,2529.909091,38.38167939,5.0,0.178980572,0.527155674,0.059770137,0.062454351,0.11808964300000001,1770.9007629999999,32393.94722,24446.06554,137059.9028,428.4,262.3,274.2366412
ZW201500000149,149,4801.566406,5361.255859000001,382.096514,426.63518560000006,6401.2,0.003817749,7.0,3117.0,3028.0,60.8,9.0,0.171894758,0.516177613,0.072588801,0.06684067099999999,0.756862148,1441.666667,9768.81973,62133.93815,43922.475999999995,427.0,309.0,15.53333333
ZW201500000150,150,35273.21875,39384.80469,2806.953561,3134.143175,3642.588235,0.047779632999999995,2.0,2534.0,2462.0,55.35294118,6.0,0.257788672,0.39741875200000004,0.07706866400000001,0.07494050299999999,3.479363718,1868.764706,2031.172668,1733.453205,126026.8599,763.0,507.0,94.17647059
ZW201500000151,151,30820.808589999997,34413.40625,2452.6420190000003,2738.531857,1910.6875,0.045505455,9.0,2131.0,2069.0,74.1875,1.0,0.138373357,0.40824002299999995,0.027278802999999997,0.026380828,9.566675186,1753.1875,2162.250864,64034.57897,238897.7883,307.0,194.0,272.9375
ZW201500000152,152,12032.75293,13435.33984,38.30144216,42.76601495,4786.904393,0.000130975,10.0,2593.0,2545.090909,36.35400517,6.0,0.070579563,0.331820945,0.03692105,0.034287057,0.042251906,1469.397933,173211.0058,67583.95426,61828.64543,659.2,401.7,118.73126609999998
ZW201500000153,153,12955.0127,14465.10156,41.23708618,46.04384831,3710.086387,0.009650322,8.0,2654.454545,2706.090909,37.73036649,6.0,0.221571763,0.6678023439999999,0.043681813,0.04964946,0.0005240069999999999,1742.002618,59222.82606,148955.687,138665.1818,642.6,515.6,246.0759162
ZW201500000154,154,4918.399414,5491.708008,15.65575158,17.48064951,4093.0835509999997,1.17e-05,5.0,2733.909091,2691.090909,35.05221932,6.0,0.21725327100000003,0.5003727179999999,0.091432869,0.10047905900000001,0.0,1755.29765,125268.7827,53535.02796,104776.6997,789.2,567.6,322.8067885
ZW201500000155,155,10273.15039,11470.63086,32.70045331,36.51215204,4330.669271,0.0013394420000000001,10.0,2765.181818,2647.454545,23.49739583,7.0,0.125145475,0.40142091399999996,0.035533059,0.03401912,0.0,1679.903646,256284.2593,181564.8718,198760.4536,742.6666667000001,524.8333333,193.52864580000002
ZW201500000156,156,27900.84961,31153.085939999997,88.81116264,99.16335240000001,6059.665803,0.010326935,10.0,3103.2,2925.5,26.22279793,7.0,0.09340100400000001,0.384424785,0.031094964,0.035642957999999995,0.08243577099999999,1569.07772,163847.7234,147753.7861,220170.3984,905.4,638.8,83.19689119
ZW201500000157,157,112.72145079999999,125.8607178,8.970088044,10.01567769,3141.071429,0.015918593,2.0,2680.0,2516.0,63.78571429,5.0,0.199560669,0.361039027,0.216900349,0.22819094399999998,0.9108869909999999,1887.785714,32374.78018,21979.174219999997,64180.29949,721.0,437.0,8.857142857000001
ZW201500000158,158,11320.00781,12639.51367,36.03270398,40.23282158,4874.330688,0.002198958,8.0,3201.333333,3176.416667,29.28306878,6.0,0.156457184,0.475667935,0.040858201000000004,0.062469649,0.0,1650.626984,47884.93492,78792.97255,93484.3998,822.9166667000001,793.75,362.1825397
ZW201500000159,159,21494.10547,23999.54492,68.41786266,76.39292412,10659.810879999999,0.000111766,7.0,3188.9,3124.9,33.25129534,9.0,0.17661666899999998,0.534502076,0.069302455,0.061722402,0.013261877,1249.2331609999999,10147.35443,36896.1422,50537.45457,884.0,731.7,112.4352332
ZW201500000160,160,16591.14648,18525.07813,52.81125948,58.96715511,3616.777778,0.0039137320000000005,10.0,2503.0,2561.7,35.76455026,6.0,0.207495099,0.646318676,0.077038383,0.082695262,0.016423062,1742.137566,16795.39944,138867.7633,145038.4728,536.6666667,449.5555556,440.05291009999996
ZW201500000161,161,12392.18359,13836.667969999999,39.44554548,44.04348207,3389.9872450000003,0.001419642,8.0,2602.6,2620.1,17.57142857,6.0,0.138802134,0.418346734,0.023737695,0.025975704,0.01113319,1696.798469,147622.3424,87920.17887,103396.606,501.0,248.5555556,291.60969389999997
ZW201500000162,162,3561.815186,3976.9948729999996,11.33760986,12.65916785,2681.111675,3.32e-06,8.764705882000001,2665.3,2854.6,14.71827411,3.0,0.128917594,0.401535789,0.021071193999999998,0.024712507999999998,0.0,1735.3908629999999,93993.6782,111261.4948,156559.1445,435.4545455,265.6363636,333.3248731
ZW201500000163,163,3933.140381,4391.603027,312.9893668,349.4726649,5997.0,0.14046883599999999,8.0,2843.0,2728.0,45.75,7.0,0.104748698,0.39971780100000004,0.024085376000000002,0.033858678999999996,0.978522043,1479.6875,110448.0607,144816.5005,138949.7522,777.0,756.0,119.25
ZW201500000164,164,73812.17188,82416.02344,5873.786008,6558.45876,4949.0,0.711660045,10.0,2705.0,2559.0,71.14285714,7.0,0.08139729700000001,0.328670318,0.019389896,0.023406793999999998,6.902408723,1558.5714289999999,198622.2773,175916.1553,238257.6519,702.0,525.0,13.57142857
ZW201500000165,165,7836.769043000001,8750.253906,623.6302655000001,696.3230812,8007.714286,0.000640965,4.0,3651.0,3446.0,45.35714286,8.0,0.170419701,0.519501126,0.057545572999999996,0.045113549,0.8178581359999999,1393.5,26208.3013,26437.721540000002,117062.6555,844.0,597.0,149.5714286
ZW201500000166,166,3490.1445310000004,3896.970215,11.10947508,12.40444146,3830.437018,0.000547682,9.0,2643.0,2629.3,33.6940874,5.0,0.12228652599999999,0.350933877,0.022706274,0.021693675,0.030127302999999998,1614.709512,123759.795,34681.9102,211790.104,574.5454545,332.9090909,75.73521851
ZW201500000167,167,6275.088867,7006.539062999999,19.97422823,22.30250652,4203.709424000001,0.0012754980000000001,9.4,2821.1,2747.3,39.96866841,7.0,0.248701846,0.704621588,0.06987222,0.066360847,0.0009233310000000001,1650.5549740000001,16108.535619999999,79499.91907,166985.5355,509.7,447.4,326.26178010000007
ZW201500000168,168,1924.4942629999998,2148.821045,6.125855498,6.839909822999999,2064.372152,0.0,9.0,2099.181818,2164.181818,30.91624365,1.0,0.11992607400000001,0.38051454700000004,0.019782275,0.01872101,0.006786785,1784.344304,42279.65946,50361.24935,221664.5218,328.7,204.9,264.3544304
ZW201500000169,169,7458.411133,8327.794922,23.74085999,26.50819454,4880.017995,0.000815878,10.0,2520.333333,2440.111111,30.85347044,7.0,0.090506404,0.367193279,0.030060464,0.029741253,0.005136179,1550.8226220000001,174778.0969,164975.6505,198074.3819,736.6666667000001,512.5555555999999,140.5578406
ZW201500000170,170,468.3219603999999,522.911438,1.490715099,1.6644788030000002,3661.746193,7.390000000000001e-05,2.0,2611.5,2621.1,29.36895674,5.0,0.233915066,0.388172169,0.133575916,0.14390475,0.00043452199999999996,1831.489848,16723.41597,29553.42544,89790.33368,714.8888889,476.33333330000005,141.4517766
ZW201500000171,171,648313.0,723882.9375,2063.6443719999997,2304.1909539999997,5218.164524,0.4745420999999999,10.0,2501.5,2348.8,64.84575835,7.0,0.070537163,0.305536368,0.019338353,0.023554871,4.139188991,1542.190231,190111.9729,174848.6376,233879.3062,754.2222222,577.5555555999999,12.58097686
ZW201500000172,172,29383.40625,32808.45703,2338.257175,2610.8140559999997,5444.466667000001,0.163268713,7.0,3117.0,3028.0,81.66666667,9.0,0.131269778,0.43855856200000004,0.072424367,0.066040553,4.416663647,1520.733333,6678.7671390000005,61794.46016,40782.55403,427.0,309.0,3.733333333
ZW201500000173,173,4758.655761999999,5313.34375,378.6817935,422.82246110000006,4345.571429,0.045042895,5.0,2710.0,2529.0,53.14285714,6.0,0.14105985199999999,0.40509204299999996,0.037289411,0.037047248,0.65430626,1706.285714,234559.1657,187179.111,206654.2916,746.0,541.0,6.357142857
ZW201500000174,174,31872.85938,35588.08594,2536.3615600000003,2832.009896,3661.6875,0.145897323,9.0,2563.0,2535.0,86.25,5.0,0.08015549599999999,0.240451527,0.020079374,0.017981255,3.0650583080000002,1591.6875,100636.565,33769.03761,241190.2834,515.0,328.0,3.0
ZW201500000175,175,15203.697269999999,16975.90234,48.39487148,54.03597542,5272.801047,0.000671562,8.0,2997.333333,2933.166667,29.64397906,7.0,0.122405351,0.455668205,0.025433395,0.02903509,0.005001164000000001,1576.2068060000001,90741.00522,191099.5823,139642.0233,784.1666667000001,676.75,275.95811519999995
ZW201500000176,176,30513.20703,34069.94922,2428.163864,2711.200415,3659.5625,0.566960225,9.0,2094.0,1961.0,87.0,5.0,0.042916342,0.156463465,0.015220551,0.013595661,9.513716264,1583.8125,97136.29998,31861.83783,244453.5994,537.0,347.0,2.5625
ZW201500000177,177,19364.59766,21621.81445,1540.985719,1720.6093239999998,5223.933333,0.649478475,10.0,2634.0,2393.0,87.4,7.0,0.051676227000000005,0.259524171,0.017058292,0.021463284,6.296152266,1554.0,187686.7812,188345.0519,225323.9609,765.0,611.0,10.6
ZW201500000178,178,12132.7793,13547.02539,38.61983598,43.1215211,4080.660574,0.000722552,8.0,2866.2,2857.9,37.19321149,6.0,0.20474029,0.635361022,0.043621857,0.050996356,0.005380686,1668.35248,22439.1552,188596.8569,101587.2451,739.9,636.9,265.8772846
ZW201500000179,179,35996.05469,40191.90625,2864.475018,3198.370276,3670.5625,0.435707019,9.0,2364.0,2289.0,74.875,5.0,0.041820817999999996,0.153731953,0.017945133000000002,0.015910221000000002,5.135113132,1577.875,92190.84868,32242.39357,250448.8185,532.0,342.0,9.0625
ZW201500000180,180,475467.1875,530889.5625,1513.459063,1689.8739620000001,5022.935233,0.417268601,10.0,2611.583333,2436.166667,58.87305699,7.0,0.081733917,0.327710574,0.019888014,0.024039203,3.536130276,1559.8601039999999,196080.6898,181445.7802,237166.0111,735.5,559.5833332999999,17.57512953
ZW201500000181,181,17117.23438,19112.48633,1362.146232,1520.923337,4879.4,0.519294609,10.0,2425.0,2054.0,54.66666667,7.0,0.11917076300000001,0.39970819700000004,0.022402417,0.02585577,2.2131531730000003,1595.133333,207895.3739,202476.2278,225316.9103,703.0,549.0,46.13333333
ZW201500000182,182,8733.088867,9748.955078,27.79828523,31.03188781,2887.043367,7.77e-05,9.0,2519.727273,2567.636364,26.99745547,5.0,0.08553359699999999,0.236506393,0.030072721,0.030835062000000003,0.024832146,1745.137755,1260.982059,57586.66213,232055.8063,557.8,369.2,231.48979590000002
ZW201500000183,183,6443.769043,7194.880859000001,20.51115391,22.90201707,3744.230964,0.0,8.0,2822.416667,3077.333333,22.36040609,6.0,0.160530451,0.49617079399999997,0.05131676,0.050657086,0.00034677300000000004,1733.1091370000001,61822.818439999995,65173.24685,94429.01904,531.25,308.25,292.5025381
ZW201500000184,184,2866.9169920000004,3201.09668,228.1420054,254.73517999999999,5513.133333,0.154232784,10.0,2839.0,2715.0,56.57142857,7.0,0.099080975,0.372208927,0.01806373,0.022498917,0.655438042,1535.733333,176607.1027,189803.2696,213275.7657,765.0,596.0,16.6
ZW201500000185,185,8055.313477,8994.273438,25.64085916,28.62966154,3900.34715,8.7e-05,10.0,2502.583333,2482.666667,27.00779221,6.0,0.074362184,0.32633070000000003,0.030381417,0.029413807,0.001130211,1613.15544,232632.9357,33489.860510000006,62095.78652,552.25,331.9166667,244.626943
ZW201500000186,186,728.4886475,813.4042357999999,57.97128462,64.72865243,3645.75,0.000556208,8.0,2400.0,2412.0,35.4375,6.0,0.091186839,0.351535218,0.023197249,0.024223944,0.312685922,1628.0625,209789.92899999997,18773.91406,44031.70105,535.0,285.0,66.875
