hv001,hv002,total_household_members,hv010,hv011,hv012,hv014,hv024,hv025,hv027,financial_depriv,electricity_depriv,water_depriv,sanitation_depriv,cooking_fuel_depriv,floor_depriv,information_asset,mobility_asset,livelihood_asset,asset_depriv,hv108,malnutrition,child_under_5,woman_15_to_49,child_not_in_school,school_attainment_depriv,school_attendance_depriv,child_mortailty,total_of_weighted_deprivations,headcount_poor,total_poverty_intensity,DHSID_num,ADM1NAME,LATNUM,LONGNUM,Nightlights_Composite,All_Population_Density_2015,BUILT_Population_2014,geometry,index_right,PROVINCE,PROV_CODE,HRName,HRPCode,HRParent
26,24,2,1,1,2,0,7,1,1,0,0,0,1,0,0,1,0,1,0,2,0.0,0,1,0,0,0,0.0,0.05555555555555555,0,0.0,26,Midlands,-20.285909,30.06136,1.121371608,641.4047563999999,0.0391699,POINT (30.06136 -20.285909),5,Midlands,17,Midlands,ZW17,ZW
26,25,5,1,0,5,2,7,1,1,0,0,0,1,0,0,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,26,Midlands,-20.285909,30.06136,1.121371608,641.4047563999999,0.0391699,POINT (30.06136 -20.285909),5,Midlands,17,Midlands,ZW17,ZW
26,26,5,1,1,5,2,7,1,1,1,0,0,1,0,0,1,0,1,0,2,1.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,26,Midlands,-20.285909,30.06136,1.121371608,641.4047563999999,0.0391699,POINT (30.06136 -20.285909),5,Midlands,17,Midlands,ZW17,ZW
26,29,3,1,1,3,1,7,1,1,0,1,0,0,0,0,1,0,1,0,2,1.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,26,Midlands,-20.285909,30.06136,1.121371608,641.4047563999999,0.0391699,POINT (30.06136 -20.285909),5,Midlands,17,Midlands,ZW17,ZW
29,1,6,1,3,5,1,7,1,1,0,1,1,1,1,0,1,0,1,0,4,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,29,Midlands,-20.323687,30.06431,1.882260476,1760.74186,0.366900271,POINT (30.06431 -20.323687),5,Midlands,17,Midlands,ZW17,ZW
29,2,5,2,1,5,2,7,1,1,1,0,0,1,1,0,1,0,0,1,3,0.0,1,1,0,0,0,1.0,0.33333333333333337,5,1.666666666666667,29,Midlands,-20.323687,30.06431,1.882260476,1760.74186,0.366900271,POINT (30.06431 -20.323687),5,Midlands,17,Midlands,ZW17,ZW
29,3,4,1,1,4,0,7,1,1,1,0,1,1,0,0,1,0,1,0,3,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,29,Midlands,-20.323687,30.06431,1.882260476,1760.74186,0.366900271,POINT (30.06431 -20.323687),5,Midlands,17,Midlands,ZW17,ZW
29,4,3,1,0,3,1,7,1,1,0,0,0,1,0,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,29,Midlands,-20.323687,30.06431,1.882260476,1760.74186,0.366900271,POINT (30.06431 -20.323687),5,Midlands,17,Midlands,ZW17,ZW
29,5,2,1,0,2,0,7,1,1,1,1,1,1,1,0,1,0,0,1,2,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,29,Midlands,-20.323687,30.06431,1.882260476,1760.74186,0.366900271,POINT (30.06431 -20.323687),5,Midlands,17,Midlands,ZW17,ZW
29,6,3,1,1,3,1,7,1,1,0,1,1,1,1,0,1,0,0,1,2,1.0,1,1,0,0,0,1.0,0.6111111111111112,3,1.8333333333333335,29,Midlands,-20.323687,30.06431,1.882260476,1760.74186,0.366900271,POINT (30.06431 -20.323687),5,Midlands,17,Midlands,ZW17,ZW
29,12,2,1,1,2,0,7,1,1,1,0,1,1,0,0,1,0,0,1,2,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,29,Midlands,-20.323687,30.06431,1.882260476,1760.74186,0.366900271,POINT (30.06431 -20.323687),5,Midlands,17,Midlands,ZW17,ZW
29,13,2,1,1,2,0,7,1,1,1,1,1,1,1,0,1,0,1,0,2,0.0,0,1,0,0,0,1.0,0.38888888888888895,2,0.7777777777777779,29,Midlands,-20.323687,30.06431,1.882260476,1760.74186,0.366900271,POINT (30.06431 -20.323687),5,Midlands,17,Midlands,ZW17,ZW
29,14,9,3,1,8,1,7,1,1,1,0,1,1,1,0,1,1,1,0,7,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,29,Midlands,-20.323687,30.06431,1.882260476,1760.74186,0.366900271,POINT (30.06431 -20.323687),5,Midlands,17,Midlands,ZW17,ZW
29,16,3,1,1,3,1,7,1,1,1,0,0,1,0,0,1,0,1,0,2,1.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,29,Midlands,-20.323687,30.06431,1.882260476,1760.74186,0.366900271,POINT (30.06431 -20.323687),5,Midlands,17,Midlands,ZW17,ZW
29,17,4,1,1,4,1,7,1,1,0,1,1,1,0,0,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,29,Midlands,-20.323687,30.06431,1.882260476,1760.74186,0.366900271,POINT (30.06431 -20.323687),5,Midlands,17,Midlands,ZW17,ZW
29,18,4,1,1,4,1,7,1,1,1,0,1,1,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,29,Midlands,-20.323687,30.06431,1.882260476,1760.74186,0.366900271,POINT (30.06431 -20.323687),5,Midlands,17,Midlands,ZW17,ZW
29,21,4,1,3,3,0,7,1,1,0,1,1,1,1,0,1,0,1,0,4,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,29,Midlands,-20.323687,30.06431,1.882260476,1760.74186,0.366900271,POINT (30.06431 -20.323687),5,Midlands,17,Midlands,ZW17,ZW
29,22,3,1,0,3,0,7,1,1,1,1,1,1,1,0,1,0,1,0,2,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,29,Midlands,-20.323687,30.06431,1.882260476,1760.74186,0.366900271,POINT (30.06431 -20.323687),5,Midlands,17,Midlands,ZW17,ZW
29,23,5,1,2,5,1,7,1,1,0,1,1,1,1,0,1,0,1,0,3,1.0,1,1,0,0,0,0.0,0.38888888888888895,5,1.9444444444444446,29,Midlands,-20.323687,30.06431,1.882260476,1760.74186,0.366900271,POINT (30.06431 -20.323687),5,Midlands,17,Midlands,ZW17,ZW
29,24,5,2,1,5,1,7,1,1,1,1,1,1,1,0,1,0,0,1,3,1.0,1,1,0,0,0,0.0,0.44444444444444453,5,2.2222222222222228,29,Midlands,-20.323687,30.06431,1.882260476,1760.74186,0.366900271,POINT (30.06431 -20.323687),5,Midlands,17,Midlands,ZW17,ZW
29,27,3,1,1,3,1,7,1,1,1,1,1,1,1,0,1,0,1,0,2,1.0,1,1,0,0,0,0.0,0.38888888888888895,3,1.166666666666667,29,Midlands,-20.323687,30.06431,1.882260476,1760.74186,0.366900271,POINT (30.06431 -20.323687),5,Midlands,17,Midlands,ZW17,ZW
29,28,5,2,0,5,2,7,1,1,1,0,1,1,1,0,1,1,1,0,3,1.0,1,1,0,0,0,1.0,0.5,5,2.5,29,Midlands,-20.323687,30.06431,1.882260476,1760.74186,0.366900271,POINT (30.06431 -20.323687),5,Midlands,17,Midlands,ZW17,ZW
29,29,2,1,0,2,1,7,1,1,1,0,1,1,0,0,1,0,0,1,1,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,29,Midlands,-20.323687,30.06431,1.882260476,1760.74186,0.366900271,POINT (30.06431 -20.323687),5,Midlands,17,Midlands,ZW17,ZW
37,1,2,1,0,2,1,7,2,1,1,1,0,1,1,0,1,0,1,0,1,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
37,2,4,1,1,4,2,7,2,1,1,1,1,1,1,1,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
37,3,6,1,1,6,1,7,2,1,1,1,0,0,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
37,4,5,1,1,5,1,7,2,1,1,1,0,1,1,1,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
37,5,7,2,1,5,1,7,2,1,1,1,0,0,1,0,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
37,7,11,2,2,11,2,7,2,1,1,1,1,0,1,0,1,1,1,0,4,2.0,1,1,0,0,0,3.0,1.0,11,11.0,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
37,9,3,1,1,3,1,7,2,1,1,1,0,1,1,0,0,1,1,1,2,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
37,14,6,2,0,6,1,7,2,1,1,1,0,0,1,1,1,0,1,0,4,0.0,1,1,1,0,1,0.0,0.33333333333333337,6,2.0,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
37,16,4,1,1,3,0,7,2,1,1,1,1,1,1,0,1,0,1,0,2,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
37,18,3,1,1,3,1,7,2,1,0,1,0,1,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
37,19,2,1,1,2,0,7,2,1,1,1,1,1,1,1,1,1,1,0,2,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
37,20,6,1,1,6,1,7,2,1,1,1,1,0,1,0,1,1,1,0,2,0.0,1,1,0,0,0,1.0,0.33333333333333337,6,2.0,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
37,21,11,2,1,11,2,7,2,1,0,1,1,1,1,0,1,1,1,0,5,2.0,1,1,0,0,0,0.0,0.5555555555555556,11,6.111111111111112,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
37,23,6,2,0,6,1,7,2,1,1,1,1,1,1,0,1,1,1,0,2,1.0,1,1,0,0,0,0.0,0.38888888888888895,6,2.333333333333334,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
37,24,5,1,0,5,0,7,2,1,1,1,1,1,1,1,1,0,1,0,3,0.0,0,1,1,0,1,0.0,0.44444444444444453,5,2.2222222222222228,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
37,25,3,1,0,3,1,7,2,1,1,1,0,1,1,1,1,0,1,0,1,1.0,1,1,0,0,0,0.0,0.38888888888888895,3,1.166666666666667,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
37,26,4,1,0,4,1,7,2,1,1,1,1,1,1,0,1,0,1,0,1,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
37,27,10,3,1,10,1,7,2,1,1,1,1,1,1,0,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
37,28,7,1,2,7,1,7,2,1,1,1,1,1,1,1,1,0,1,0,2,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
37,29,6,1,2,6,2,7,2,1,1,1,1,1,1,1,1,1,1,0,3,0.0,1,1,0,0,0,1.0,0.44444444444444453,6,2.666666666666667,37,Midlands,-20.911177,30.008579,0.00055388,36.2500997,0.000170982,POINT (30.008579 -20.911177),5,Midlands,17,Midlands,ZW17,ZW
52,2,1,1,0,1,0,7,2,1,1,0,1,1,0,0,1,0,1,0,1,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,3,5,3,1,5,1,7,2,1,1,0,1,1,1,0,1,1,1,0,4,0.0,1,1,0,0,0,1.0,0.33333333333333337,5,1.666666666666667,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,4,4,2,1,4,1,7,2,1,1,0,1,1,0,0,1,0,1,0,3,1.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,5,3,1,1,3,1,7,2,1,1,1,1,1,1,0,1,0,0,1,2,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,6,1,1,0,1,0,7,2,1,1,1,1,1,1,0,1,0,0,1,0,0.0,0,1,0,1,0,0.0,0.44444444444444453,1,0.44444444444444453,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,7,4,1,1,4,2,7,2,1,1,1,1,1,1,0,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,9,6,1,1,6,1,7,2,1,1,1,0,0,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,10,3,3,0,3,0,7,2,1,0,1,1,1,1,0,1,0,0,1,3,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,12,11,3,0,7,2,7,2,1,1,1,1,1,1,0,1,0,1,0,4,0.0,1,1,0,0,0,1.0,0.38888888888888895,11,4.277777777777779,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,13,14,3,3,14,2,7,2,1,0,0,1,0,1,0,1,0,1,0,11,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,14,3,2,1,3,0,7,2,1,1,0,0,1,1,0,1,1,1,0,3,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,15,1,1,0,1,0,7,2,1,1,0,1,1,0,0,1,0,1,0,1,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,16,12,5,4,12,1,7,2,1,1,1,1,0,1,0,1,1,1,0,10,1.0,1,1,0,0,0,0.0,0.33333333333333337,12,4.0,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,18,1,1,0,1,0,7,2,1,1,0,1,1,1,0,1,0,0,1,1,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,19,4,2,0,4,1,7,2,1,1,1,1,0,1,0,1,0,0,1,2,1.0,1,1,0,0,0,1.0,0.5555555555555556,4,2.2222222222222223,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,20,4,2,1,4,0,7,2,1,1,1,1,1,1,0,1,0,0,1,3,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,21,3,1,1,3,1,7,2,1,1,1,1,1,1,0,1,0,1,0,2,1.0,1,1,0,0,0,0.0,0.38888888888888895,3,1.166666666666667,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,22,3,1,1,3,0,7,2,1,1,0,1,1,0,0,1,1,1,0,3,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,24,2,2,0,2,0,7,2,1,1,1,1,0,0,0,1,0,0,1,2,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,25,5,1,2,5,2,7,2,1,1,1,1,1,1,0,1,0,1,0,3,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,27,1,1,0,1,0,7,2,1,1,1,1,1,1,0,1,1,0,0,1,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
52,28,5,1,0,5,3,7,2,1,1,1,1,1,1,0,1,1,0,0,2,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,52,Midlands,-20.402214,29.860028,0.187089418,49.41636954,0.003135882,POINT (29.860028 -20.402214),5,Midlands,17,Midlands,ZW17,ZW
69,1,4,2,1,4,1,7,2,1,1,1,1,1,1,0,1,0,1,0,3,1.0,1,1,0,0,0,0.0,0.38888888888888895,4,1.5555555555555558,69,Midlands,-20.724753,30.172833,0.000207318,51.42501992,8.609999999999999e-05,POINT (30.172833 -20.724753),5,Midlands,17,Midlands,ZW17,ZW
69,2,4,2,1,4,0,7,2,1,1,1,1,0,1,0,1,1,1,0,3,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,69,Midlands,-20.724753,30.172833,0.000207318,51.42501992,8.609999999999999e-05,POINT (30.172833 -20.724753),5,Midlands,17,Midlands,ZW17,ZW
69,5,8,3,0,8,2,7,2,1,1,1,0,1,1,1,1,0,1,0,4,2.0,1,1,0,0,0,0.0,0.5555555555555556,8,4.444444444444445,69,Midlands,-20.724753,30.172833,0.000207318,51.42501992,8.609999999999999e-05,POINT (30.172833 -20.724753),5,Midlands,17,Midlands,ZW17,ZW
69,6,7,2,0,7,3,7,2,1,1,1,1,0,1,0,1,1,1,0,4,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,69,Midlands,-20.724753,30.172833,0.000207318,51.42501992,8.609999999999999e-05,POINT (30.172833 -20.724753),5,Midlands,17,Midlands,ZW17,ZW
69,7,10,2,2,10,3,7,2,1,1,1,1,1,1,1,1,0,1,0,4,1.0,1,1,0,0,0,0.0,0.44444444444444453,10,4.4444444444444455,69,Midlands,-20.724753,30.172833,0.000207318,51.42501992,8.609999999999999e-05,POINT (30.172833 -20.724753),5,Midlands,17,Midlands,ZW17,ZW
69,13,4,1,1,4,2,7,2,1,1,1,0,1,1,1,0,0,1,1,2,1.0,1,1,0,0,0,0.0,0.44444444444444453,4,1.7777777777777781,69,Midlands,-20.724753,30.172833,0.000207318,51.42501992,8.609999999999999e-05,POINT (30.172833 -20.724753),5,Midlands,17,Midlands,ZW17,ZW
69,15,4,1,0,4,0,7,2,1,1,1,1,1,1,1,1,0,1,0,1,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,69,Midlands,-20.724753,30.172833,0.000207318,51.42501992,8.609999999999999e-05,POINT (30.172833 -20.724753),5,Midlands,17,Midlands,ZW17,ZW
69,16,4,2,0,4,0,7,2,1,1,0,0,0,1,0,1,0,1,0,2,0.0,0,1,0,0,0,0.0,0.05555555555555555,0,0.0,69,Midlands,-20.724753,30.172833,0.000207318,51.42501992,8.609999999999999e-05,POINT (30.172833 -20.724753),5,Midlands,17,Midlands,ZW17,ZW
69,18,6,2,0,6,3,7,2,1,1,1,1,0,1,0,1,1,1,0,2,1.0,1,1,0,0,0,1.0,0.5,6,3.0,69,Midlands,-20.724753,30.172833,0.000207318,51.42501992,8.609999999999999e-05,POINT (30.172833 -20.724753),5,Midlands,17,Midlands,ZW17,ZW
69,19,4,1,1,4,1,7,2,1,1,1,1,1,1,1,1,0,1,0,3,1.0,1,1,0,0,0,0.0,0.44444444444444453,4,1.7777777777777781,69,Midlands,-20.724753,30.172833,0.000207318,51.42501992,8.609999999999999e-05,POINT (30.172833 -20.724753),5,Midlands,17,Midlands,ZW17,ZW
69,21,3,1,1,3,1,7,2,1,1,1,1,0,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,69,Midlands,-20.724753,30.172833,0.000207318,51.42501992,8.609999999999999e-05,POINT (30.172833 -20.724753),5,Midlands,17,Midlands,ZW17,ZW
69,22,6,1,1,6,2,7,2,1,1,1,1,1,1,1,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,69,Midlands,-20.724753,30.172833,0.000207318,51.42501992,8.609999999999999e-05,POINT (30.172833 -20.724753),5,Midlands,17,Midlands,ZW17,ZW
69,23,7,3,0,7,3,7,2,1,1,1,0,1,1,1,1,0,1,0,4,1.0,1,1,0,0,0,0.0,0.38888888888888895,7,2.7222222222222228,69,Midlands,-20.724753,30.172833,0.000207318,51.42501992,8.609999999999999e-05,POINT (30.172833 -20.724753),5,Midlands,17,Midlands,ZW17,ZW
69,27,4,1,1,4,1,7,2,1,1,1,1,1,1,1,1,0,1,0,3,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,69,Midlands,-20.724753,30.172833,0.000207318,51.42501992,8.609999999999999e-05,POINT (30.172833 -20.724753),5,Midlands,17,Midlands,ZW17,ZW
69,28,5,1,3,5,0,7,2,1,1,1,1,0,1,0,1,1,1,0,5,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,69,Midlands,-20.724753,30.172833,0.000207318,51.42501992,8.609999999999999e-05,POINT (30.172833 -20.724753),5,Midlands,17,Midlands,ZW17,ZW
91,1,5,2,1,4,2,7,1,1,1,0,1,1,0,0,1,0,1,0,3,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,91,Midlands,-19.453466,29.820084,3.684324646,2723.950218,0.254140507,POINT (29.820084 -19.453466),5,Midlands,17,Midlands,ZW17,ZW
91,2,5,2,1,4,1,7,1,1,1,0,0,1,0,0,1,0,1,0,3,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,91,Midlands,-19.453466,29.820084,3.684324646,2723.950218,0.254140507,POINT (29.820084 -19.453466),5,Midlands,17,Midlands,ZW17,ZW
91,4,5,1,1,5,2,7,1,1,1,0,0,1,0,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,91,Midlands,-19.453466,29.820084,3.684324646,2723.950218,0.254140507,POINT (29.820084 -19.453466),5,Midlands,17,Midlands,ZW17,ZW
91,5,4,2,0,4,0,7,1,1,1,0,0,1,0,0,1,0,1,0,2,0.0,0,1,0,0,0,0.0,0.05555555555555555,0,0.0,91,Midlands,-19.453466,29.820084,3.684324646,2723.950218,0.254140507,POINT (29.820084 -19.453466),5,Midlands,17,Midlands,ZW17,ZW
91,6,3,1,1,3,1,7,1,1,0,0,0,1,0,0,1,1,1,0,2,0.0,0,1,0,0,0,0.0,0.05555555555555555,0,0.0,91,Midlands,-19.453466,29.820084,3.684324646,2723.950218,0.254140507,POINT (29.820084 -19.453466),5,Midlands,17,Midlands,ZW17,ZW
91,7,5,2,0,5,2,7,1,1,0,0,1,1,0,0,1,0,1,0,3,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,91,Midlands,-19.453466,29.820084,3.684324646,2723.950218,0.254140507,POINT (29.820084 -19.453466),5,Midlands,17,Midlands,ZW17,ZW
91,9,5,1,1,5,2,7,1,1,0,0,1,1,0,0,1,1,1,0,2,0.0,1,1,0,0,0,2.0,0.4444444444444444,5,2.2222222222222223,91,Midlands,-19.453466,29.820084,3.684324646,2723.950218,0.254140507,POINT (29.820084 -19.453466),5,Midlands,17,Midlands,ZW17,ZW
91,11,5,1,0,5,2,7,1,1,0,0,1,1,0,0,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,91,Midlands,-19.453466,29.820084,3.684324646,2723.950218,0.254140507,POINT (29.820084 -19.453466),5,Midlands,17,Midlands,ZW17,ZW
91,12,3,2,1,3,0,7,1,1,1,0,0,1,0,0,1,0,1,0,3,0.0,0,1,0,0,0,0.0,0.05555555555555555,0,0.0,91,Midlands,-19.453466,29.820084,3.684324646,2723.950218,0.254140507,POINT (29.820084 -19.453466),5,Midlands,17,Midlands,ZW17,ZW
91,14,2,1,0,2,0,7,1,1,1,0,0,1,0,0,1,0,1,0,1,0.0,0,1,0,0,0,0.0,0.05555555555555555,0,0.0,91,Midlands,-19.453466,29.820084,3.684324646,2723.950218,0.254140507,POINT (29.820084 -19.453466),5,Midlands,17,Midlands,ZW17,ZW
