v001,v002,b2,b3,b5,b7
129,4,1997,1174,1,
129,9,2007,1288,0,4.0
129,9,2002,1230,1,
129,9,1999,1193,1,
129,9,1994,1131,1,
129,10,2009,1314,1,
129,10,1997,1167,1,
129,10,1992,1116,1,
129,10,1989,1079,1,
129,10,1987,1050,1,
129,11,2014,1372,1,
129,11,2009,1314,1,
129,11,2006,1277,0,7.0
129,11,2003,1238,1,
129,12,2012,1346,1,
129,13,2015,1381,1,
129,13,2008,1305,1,
129,13,2012,1350,1,
129,13,2009,1309,1,
129,13,2003,1246,1,
129,15,2006,1277,1,
129,15,2003,1238,1,
129,15,2000,1203,1,
129,15,1997,1167,1,
129,15,1995,1141,1,
129,15,1991,1102,1,
129,15,1989,1073,1,
129,15,1986,1037,0,108.0
129,16,2013,1366,1,
129,16,2009,1318,1,
129,16,2005,1270,1,
129,16,2002,1230,1,
129,16,2000,1202,1,
129,16,1997,1170,1,
129,16,1994,1138,1,
129,17,2014,1375,1,
129,17,2011,1341,1,
129,17,2009,1316,0,0.0
129,17,2007,1292,1,
129,17,2005,1269,0,2.0
129,17,2003,1245,1,
129,18,2015,1388,1,
129,19,2011,1335,1,
129,19,2006,1278,1,
129,19,2002,1233,1,
129,19,1999,1190,1,
129,21,2010,1330,1,
129,21,2006,1280,1,
129,23,2009,1316,1,
129,23,2003,1240,1,
129,23,1996,1164,1,
129,23,1991,1101,1,
129,24,2013,1363,1,
129,25,2015,1381,1,
129,26,2009,1319,1,
129,26,2005,1261,1,
129,26,2000,1209,1,
129,26,1998,1178,1,
129,28,2015,1385,1,
129,28,2006,1281,1,
129,28,2003,1247,1,
130,2,2015,1385,1,
130,4,2005,1269,1,
130,4,2003,1241,1,
130,4,1997,1175,1,
130,4,1992,1115,0,0.0
130,4,1990,1083,1,
130,4,1987,1049,1,
130,10,2015,1390,1,
130,10,2007,1293,1,
130,10,2013,1363,1,
130,10,2010,1321,1,
130,11,2014,1372,1,
130,12,2013,1367,1,
130,12,2009,1309,1,
130,14,2014,1374,1,
130,14,2009,1320,1,
130,18,2015,1382,1,
130,20,2008,1302,1,
130,20,2001,1223,1,
130,20,1994,1137,1,
130,20,1993,1125,0,9.0
130,20,1991,1098,1,
130,20,2008,1307,1,
130,21,2013,1360,1,
130,21,2010,1323,1,
130,23,2011,1344,1,
130,23,2009,1312,1,
130,23,2005,1268,0,0.0
130,23,2004,1257,1,
130,23,2001,1222,1,
130,23,2000,1206,0,0.0
130,23,1998,1181,0,0.0
130,23,2014,1371,1,
130,23,2009,1312,1,
130,25,2015,1386,1,
131,1,2006,1282,1,
131,1,2006,1282,1,
131,1,1999,1192,1,
131,1,1993,1124,1,
131,1,1990,1091,1,
131,1,2014,1376,1,
131,2,2011,1336,1,
131,2,2007,1286,1,
131,2,2003,1237,1,
131,3,2013,1362,1,
131,4,2012,1350,1,
131,6,2012,1350,1,
131,7,2012,1353,1,
131,7,2010,1324,1,
131,7,2007,1287,1,
131,8,2007,1289,1,
131,8,2003,1243,1,
131,8,2000,1209,1,
131,8,1998,1184,0,6.0
131,9,2013,1359,1,
131,9,2010,1321,0,0.0
131,13,2012,1345,1,
131,13,2007,1293,1,
131,13,2002,1225,1,
131,17,2014,1370,1,
131,17,2000,1207,1,
131,17,1996,1155,1,
131,17,1991,1101,1,
131,17,1989,1069,1,
131,17,2014,1370,1,
131,17,2010,1325,1,
131,18,2014,1373,1,
131,19,1998,1181,1,
131,21,1991,1103,0,0.0
131,21,1989,1079,1,
131,21,1986,1036,1,
131,23,2013,1363,1,
131,23,2006,1283,1,
131,23,2003,1246,1,
131,24,2013,1358,1,
131,24,2009,1318,1,
131,27,2011,1335,1,
131,27,2005,1267,1,
131,27,2000,1209,1,
131,27,1997,1165,1,
132,1,2012,1352,1,
132,1,2008,1305,1,
132,1,2004,1251,1,
132,5,2011,1338,1,
132,5,2008,1297,1,
132,5,2004,1260,1,
132,5,2002,1226,1,
132,5,1999,1196,1,
132,5,1996,1153,1,
132,5,1992,1112,1,
132,5,1989,1072,1,
132,8,2012,1356,1,
132,9,2012,1346,1,
132,9,2007,1288,1,
132,9,2004,1252,1,
132,9,2001,1219,1,
132,9,1997,1171,1,
132,10,2014,1377,1,
132,10,2012,1350,1,
132,10,2010,1323,0,6.0
132,11,2013,1358,1,
132,11,2009,1312,1,
132,11,2006,1277,1,
132,12,2013,1366,1,
132,13,2014,1376,0,0.0
132,15,2014,1372,1,
132,15,2011,1341,1,
132,15,2007,1291,1,
132,15,2004,1252,1,
132,17,2014,1369,1,
132,17,2009,1317,1,
132,17,2006,1277,1,
132,19,2015,1381,1,
132,19,2011,1335,1,
132,19,2007,1295,1,
132,20,2014,1378,1,
132,20,2008,1306,1,
132,20,2006,1274,1,
132,20,2000,1201,1,
132,20,1993,1123,1,
132,20,2010,1329,0,12.0
132,20,2010,1329,0,12.0
132,20,2006,1279,1,
132,20,2004,1255,0,60.0
132,20,2001,1217,0,84.0
132,21,2012,1352,1,
132,21,2005,1269,1,
132,21,2002,1230,1,
132,21,1999,1197,1,
132,22,2015,1384,0,1.0
132,22,2007,1291,0,0.0
132,22,2004,1253,1,
132,23,2008,1306,1,
132,23,2004,1255,1,
132,23,2002,1228,0,36.0
132,23,2000,1203,0,0.0
132,23,1998,1179,1,
132,23,1995,1143,1,
132,23,1992,1112,1,
132,23,1990,1091,1,
132,23,2015,1382,1,
132,24,2008,1299,0,9.0
132,24,2004,1255,1,
132,24,2000,1207,1,
132,24,1997,1171,1,
132,24,1994,1137,1,
132,25,2013,1365,1,
132,25,2010,1327,1,
132,25,2008,1297,1,
132,25,2006,1273,1,
132,25,2004,1257,1,
132,28,2015,1386,1,
132,28,2012,1349,1,
132,28,2009,1317,1,
132,28,2004,1249,1,
132,28,2001,1221,1,
132,28,1999,1192,1,
132,28,1997,1168,1,
132,29,2014,1370,1,
132,29,2010,1331,1,
132,29,2008,1299,1,
132,29,2004,1256,1,
132,29,2000,1211,1,
132,29,1997,1172,1,
132,29,1995,1143,1,
133,2,2005,1265,1,
133,2,1997,1172,1,
133,2,1993,1127,1,
133,2,2010,1332,1,
133,2,2009,1312,1,
133,4,2014,1376,1,
133,4,2010,1332,1,
133,4,2003,1246,1,
133,8,2011,1341,1,
133,8,2007,1294,1,
133,8,2005,1262,1,
133,8,2001,1219,1,
133,10,2005,1271,1,
133,10,1999,1190,1,
133,10,1996,1156,1,
133,10,1992,1109,1,
133,10,1989,1077,1,
133,10,1987,1049,1,
133,10,1984,1014,1,
133,11,2007,1293,1,
133,11,2001,1218,1,
133,11,2009,1315,1,
133,11,2006,1284,1,
133,12,2005,1267,1,
133,12,1999,1194,1,
133,12,1996,1158,1,
133,12,1994,1129,1,
133,12,2015,1389,1,
133,12,2010,1323,1,
133,15,2013,1358,1,
133,17,2013,1360,1,
133,17,2011,1338,1,
133,18,2012,1353,1,
133,22,2006,1277,1,
133,22,1997,1174,1,
133,22,1989,1070,1,
133,22,1985,1022,1,
133,25,2004,1257,1,
133,25,2002,1236,1,
133,27,2011,1337,1,
133,27,2004,1254,1,
133,27,1999,1194,1,
133,27,1992,1112,1,
133,29,2015,1386,1,
133,29,2013,1357,1,
133,29,2010,1327,1,
133,29,2008,1305,1,
133,29,2006,1280,1,
133,29,2004,1255,1,
133,29,2002,1232,0,0.0
134,1,2012,1350,1,
134,2,2013,1367,1,
134,2,2012,1349,0,1.0
134,2,2006,1283,1,
134,3,2015,1385,1,
134,3,2011,1344,1,
134,3,2009,1313,1,
134,5,2012,1356,1,
134,5,2008,1298,1,
134,5,2004,1258,1,
134,6,2010,1332,1,
134,6,2014,1372,1,
134,6,2012,1349,1,
134,6,2008,1300,1,
134,6,2015,1384,1,
134,6,2013,1360,0,7.0
134,6,2014,1379,0,8.0
134,6,2012,1346,1,
134,6,2010,1332,1,
134,7,2015,1387,1,
134,7,2013,1360,1,
134,7,2010,1330,1,
134,7,2008,1299,0,14.0
134,7,2007,1285,0,12.0
134,7,2005,1262,0,11.0
134,8,1999,1195,1,
134,10,2015,1387,1,
134,10,2010,1332,1,
134,12,2002,1225,1,
134,12,1997,1168,1,
134,12,1990,1088,1,
134,12,1988,1058,1,
134,14,2013,1357,1,
134,14,2009,1312,0,3.0
134,14,2006,1273,0,1.0
134,14,2005,1261,0,1.0
134,14,2004,1249,0,17.0
134,14,2002,1226,0,7.0
134,14,2000,1210,0,24.0
134,14,1999,1192,0,24.0
134,15,2015,1386,1,
134,15,2011,1342,1,
134,15,2006,1282,1,
134,15,2002,1234,1,
134,16,2015,1386,1,
134,16,2010,1321,0,6.0
134,16,2005,1268,0,24.0
134,16,2004,1249,0,6.0
134,16,2001,1219,1,
134,17,2011,1339,1,
134,17,2008,1301,1,
134,17,2005,1271,1,
134,17,2002,1234,1,
134,19,2014,1375,0,6.0
134,19,2012,1351,1,
134,19,2009,1316,0,12.0
134,22,2014,1373,1,
134,22,2012,1345,1,
134,22,2010,1321,1,
134,22,2007,1293,0,48.0
134,22,2005,1263,1,
134,22,2003,1242,1,
134,22,2002,1230,0,0.0
134,22,2000,1208,1,
134,23,2014,1372,1,
134,23,2012,1346,1,
134,23,2010,1331,0,24.0
134,24,2014,1378,1,
134,24,2012,1352,1,
134,24,2010,1328,1,
134,24,2007,1287,1,
134,24,2004,1255,1,
134,24,2003,1242,0,0.0
134,27,2014,1377,1,
134,27,2012,1353,1,
134,27,2010,1322,1,
134,27,2009,1311,0,0.0
134,27,2007,1290,1,
134,27,2005,1261,1,
134,29,2008,1300,1,
134,29,2004,1258,1,
134,29,2002,1234,1,
134,29,1999,1190,1,
135,1,2003,1242,1,
135,1,1999,1189,1,
135,1,1994,1134,0,168.0
135,2,2004,1257,1,
135,2,2003,1242,1,
135,7,2006,1284,1,
135,8,2006,1273,1,
135,12,2015,1386,0,0.0
135,12,2013,1360,1,
135,12,2009,1313,1,
135,12,2000,1211,1,
135,17,2006,1279,1,
135,17,1996,1158,1,
135,17,1992,1109,1,
135,17,1987,1054,1,
135,18,2013,1366,1,
135,19,2013,1357,1,
135,19,2008,1301,1,
135,19,2004,1256,1,
135,19,2000,1205,0,168.0
135,21,2008,1298,1,
135,21,2004,1254,1,
135,22,2010,1327,1,
135,22,2003,1248,1,
135,22,2008,1300,1,
135,23,2010,1323,1,
135,23,2006,1278,1,
135,24,2012,1347,1,
135,24,2004,1259,1,
135,26,2009,1309,1,
135,26,2001,1214,1,
135,27,2007,1296,1,
135,27,2004,1253,1,
135,27,2001,1214,1,
136,2,2009,1320,1,
136,2,2005,1263,1,
136,3,2012,1345,1,
136,3,2007,1293,1,
136,3,2000,1204,1,
136,3,1996,1163,1,
136,3,1994,1136,1,
136,5,2012,1350,1,
136,5,2010,1326,1,
136,5,2006,1275,1,
136,5,2003,1245,1,
136,6,2015,1383,1,
136,6,2013,1357,0,0.0
136,6,2011,1338,1,
136,6,2004,1256,1,
136,6,2000,1209,1,
136,6,1999,1193,1,
136,9,2011,1335,1,
136,9,2008,1304,1,
136,9,2004,1260,1,
136,13,2009,1315,1,
136,13,2000,1211,1,
136,13,1997,1176,1,
136,13,1994,1140,1,
136,14,2011,1339,1,
136,14,2006,1278,0,0.0
136,14,2002,1231,1,
136,14,1998,1183,0,12.0
136,14,1995,1147,1,
136,14,1993,1123,0,18.0
136,14,1991,1101,1,
136,16,2011,1338,1,
136,17,1991,1096,1,
136,17,2011,1340,1,
136,17,2009,1312,1,
136,19,2014,1374,1,
136,19,2012,1353,1,
136,20,2011,1343,1,
136,20,2004,1257,1,
136,20,2002,1234,1,
136,22,2004,1260,1,
136,22,2002,1234,1,
136,22,1998,1185,1,
136,22,1996,1159,1,
136,22,1993,1128,1,
136,22,1991,1098,1,
136,23,2013,1362,1,
136,23,2009,1315,1,
136,23,2005,1271,1,
136,23,2003,1243,1,
136,23,2001,1217,1,
136,23,1997,1168,1,
136,23,1992,1116,1,
136,24,2012,1347,1,
136,24,2008,1297,1,
136,24,2004,1254,1,
136,25,2013,1361,1,
136,25,2010,1321,0,4.0
136,25,2010,1321,0,4.0
136,25,2009,1311,1,
136,25,2003,1246,1,
136,25,1999,1197,0,4.0
136,25,1996,1162,1,
136,25,1996,1162,1,
137,4,2009,1312,1,
137,5,2011,1335,1,
137,5,2003,1237,1,
137,6,2000,1210,1,
137,6,1996,1157,1,
137,10,1998,1183,1,
137,10,1993,1118,1,
137,10,1990,1083,1,
137,11,2000,1203,1,
137,11,1994,1137,1,
137,11,1990,1088,1,
137,11,1987,1047,1,
137,11,1984,1013,1,
137,13,2015,1387,1,
137,14,2003,1240,1,
137,14,1994,1134,1,
137,23,2014,1379,1,
137,24,2015,1386,1,
137,25,2005,1272,1,
137,25,2002,1225,1,
137,25,1997,1173,1,
137,25,1994,1133,1,
137,25,1991,1093,1,
137,26,2014,1375,1,
137,26,2008,1303,1,
137,26,2004,1256,1,
137,26,2000,1206,1,
137,27,2008,1307,1,
137,29,2008,1306,1,
137,29,2002,1229,1,
137,29,1998,1184,1,
138,1,2012,1350,1,
138,1,2009,1317,0,0.0
138,7,2013,1365,1,
138,8,2013,1362,1,
138,8,2010,1321,0,0.0
138,10,2012,1353,1,
138,10,2009,1317,1,
138,10,2008,1302,0,12.0
138,11,2012,1347,1,
138,12,2012,1347,1,
138,12,2006,1284,1,
138,12,2004,1255,0,8.0
138,12,2001,1223,1,
138,13,2014,1370,1,
138,13,2007,1295,1,
138,14,2005,1270,1,
138,14,1997,1170,1,
138,14,1994,1136,1,
138,14,1993,1127,0,0.0
138,16,1996,1153,1,
138,16,1993,1123,1,
138,18,2011,1336,1,
138,18,2009,1314,1,
138,18,2007,1287,1,
138,19,2011,1338,1,
138,23,2015,1381,1,
138,23,2011,1336,1,
138,23,2012,1353,1,
138,25,2012,1354,1,
138,25,2008,1308,1,
138,25,2007,1296,1,
138,25,2006,1277,1,
138,25,2000,1207,1,
138,25,1997,1169,0,156.0
138,26,2009,1311,1,
138,26,2004,1259,0,0.0
138,26,1994,1133,1,
138,26,1990,1083,1,
138,28,2013,1358,1,
138,28,2011,1340,1,
138,28,2008,1307,1,
139,1,2013,1361,1,
139,1,2009,1317,1,
139,4,2012,1347,1,
139,4,2003,1241,1,
139,4,2000,1206,1,
139,4,1998,1178,1,
139,4,1995,1149,1,
139,4,1993,1123,0,14.0
139,4,1990,1087,1,
139,5,2015,1381,1,
139,5,2010,1326,1,
139,5,2009,1311,1,
139,5,2007,1291,1,
139,5,2004,1256,1,
139,6,2010,1321,1,
139,6,2007,1295,1,
139,6,2005,1270,1,
139,6,1999,1189,1,
139,8,2014,1379,1,
139,8,2013,1365,0,0.0
139,9,2014,1370,1,
139,9,2009,1317,1,
139,9,2008,1303,1,
139,9,2003,1245,1,
139,9,2000,1207,1,
139,9,1997,1172,1,
139,9,1996,1153,0,18.0
139,13,2014,1374,1,
139,13,2012,1350,1,
139,13,2012,1350,1,
139,13,2007,1288,1,
139,13,2015,1386,1,
139,14,2013,1366,1,
139,14,2010,1328,1,
139,14,2006,1283,0,19.0
139,14,2003,1247,1,
139,14,1997,1165,1,
139,14,1989,1079,1,
139,15,2013,1360,1,
139,15,2008,1308,1,
139,15,2006,1275,1,
139,15,2003,1248,1,
139,15,2001,1220,1,
139,22,2013,1360,1,
139,24,2013,1359,1,
139,24,2009,1317,1,
139,24,2008,1297,0,0.0
139,25,2015,1381,1,
139,25,2008,1307,1,
139,29,2015,1387,1,
139,29,2009,1317,1,
139,29,2005,1267,1,
139,29,2001,1214,1,
139,29,1999,1196,1,
140,3,1995,1145,0,9.0
140,3,1994,1131,0,3.0
140,6,2014,1374,1,
140,6,2009,1317,1,
140,6,2005,1271,1,
140,6,2002,1227,0,0.0
140,9,2015,1387,1,
140,9,2011,1338,1,
140,9,2007,1294,1,
140,9,2004,1259,1,
140,11,2001,1217,1,
140,11,1996,1157,1,
140,11,1993,1117,1,
140,11,1990,1086,1,
140,14,2013,1362,1,
140,14,2009,1318,1,
140,14,2005,1269,1,
140,15,2015,1383,1,
140,16,2011,1339,1,
140,16,2008,1306,1,
140,17,2015,1382,1,
140,17,2006,1273,1,
140,17,2001,1217,1,
140,17,1998,1182,1,
140,18,2011,1333,1,
140,18,2005,1271,1,
140,18,2003,1245,1,
140,18,2000,1208,1,
140,19,1996,1158,1,
140,19,1992,1108,1,
140,19,2015,1388,1,
140,21,2000,1207,1,
140,21,1989,1079,1,
140,21,1985,1027,1,
140,23,2011,1335,1,
140,23,2008,1300,1,
140,23,2002,1235,1,
140,23,2000,1206,1,
140,23,1997,1170,1,
140,23,1994,1132,1,
140,28,2013,1368,1,
140,28,2008,1298,1,
140,28,2002,1235,1,
141,1,2010,1326,1,
141,1,2007,1296,1,
141,1,2004,1251,1,
141,1,2002,1233,1,
141,2,2009,1309,0,0.0
141,2,2003,1243,1,
141,2,1997,1176,1,
141,2,1994,1131,1,
141,3,2012,1345,1,
141,3,2012,1345,1,
141,3,2009,1309,1,
141,3,2006,1276,1,
141,3,2003,1241,1,
141,3,2008,1308,1,
141,3,2013,1368,1,
141,3,2006,1275,1,
141,4,2009,1309,1,
141,4,2003,1237,1,
141,4,2008,1300,1,
141,4,2002,1232,1,
141,4,1997,1173,1,
141,4,2008,1306,1,
141,4,2005,1264,1,
141,6,2009,1309,1,
141,6,2002,1232,1,
141,6,2000,1209,1,
141,7,2008,1302,1,
141,7,2003,1246,1,
141,7,2000,1203,1,
141,8,2015,1381,1,
141,8,2012,1356,1,
141,8,2005,1272,1,
141,9,2013,1358,1,
141,10,1994,1139,1,
141,10,1987,1050,1,
141,11,2011,1341,1,
141,11,2001,1214,1,
141,11,1995,1147,1,
141,11,2013,1365,1,
141,11,2012,1352,1,
141,11,2009,1318,1,
141,11,2006,1284,1,
141,12,2014,1376,1,
141,12,2005,1271,1,
141,12,2004,1251,1,
141,14,2013,1361,1,
141,14,2005,1272,1,
141,14,2000,1204,1,
141,15,2013,1359,1,
141,15,2006,1282,1,
141,19,2012,1352,1,
141,19,2010,1331,1,
141,22,1999,1197,1,
141,22,1997,1166,1,
141,22,1993,1124,1,
141,23,2013,1364,1,
141,23,2011,1335,1,
141,24,2013,1357,1,
141,24,2008,1306,1,
141,24,2013,1368,1,
141,24,2008,1301,1,
141,26,2013,1364,1,
141,26,2010,1332,0,0.0
141,27,2013,1360,1,
141,27,2007,1288,1,
141,27,2003,1244,1,
141,28,2011,1336,1,
141,28,2011,1336,1,
141,28,2009,1310,1,
141,28,2003,1245,1,
141,29,2012,1352,1,
141,29,2010,1329,1,
141,29,2008,1307,1,
142,3,2012,1353,1,
142,3,2012,1353,1,
142,4,2001,1220,1,
142,4,1991,1101,1,
142,5,2011,1341,1,
142,5,2007,1287,1,
142,6,2012,1356,1,
142,6,2006,1279,1,
142,10,2014,1376,1,
142,10,2009,1316,1,
142,10,2005,1267,1,
142,10,2003,1238,1,
142,11,1999,1194,1,
142,11,1990,1089,1,
142,11,1987,1052,1,
142,11,1993,1123,1,
142,13,2001,1217,1,
142,13,1997,1171,1,
142,13,1993,1119,1,
142,13,1991,1095,1,
142,13,1989,1069,1,
142,14,2010,1328,1,
142,14,2005,1268,1,
142,16,2007,1286,1,
142,16,2002,1235,1,
142,16,1997,1165,1,
142,16,1983,1004,1,
142,17,2010,1326,1,
142,17,2008,1297,1,
142,18,2014,1375,1,
142,19,2014,1371,1,
142,19,2011,1343,1,
142,19,2009,1317,1,
142,19,2005,1269,1,
142,19,2000,1207,1,
142,19,1998,1188,1,
142,19,2013,1364,1,
142,20,2003,1248,1,
142,20,1992,1105,1,
142,21,2008,1304,1,
142,21,2007,1285,1,
142,21,2004,1255,1,
142,21,2000,1204,1,
142,22,2012,1351,1,
142,22,2007,1296,1,
142,22,2008,1297,1,
142,22,2004,1254,1,
142,22,2002,1229,1,
142,23,2007,1295,1,
142,25,2015,1384,1,
142,25,2011,1342,1,
142,27,2014,1369,1,
142,27,2007,1285,1,
142,29,2014,1369,1,
143,2,2011,1334,1,
143,2,1993,1125,1,
143,4,2013,1364,1,
143,4,2011,1333,1,
143,4,2005,1261,1,
143,4,2000,1208,1,
143,5,2010,1321,1,
143,5,2001,1222,1,
143,5,1995,1143,1,
143,5,1990,1087,1,
143,5,2013,1360,1,
143,6,1997,1168,1,
143,6,1996,1158,0,0.0
143,6,1991,1100,1,
143,9,2014,1375,1,
143,10,2012,1346,1,
143,10,2005,1264,1,
143,10,2001,1221,1,
143,10,1999,1194,1,
143,11,2012,1355,1,
143,11,2005,1265,1,
143,11,2001,1221,1,
143,11,2013,1359,1,
143,11,2010,1327,1,
143,11,2013,1363,1,
143,11,2014,1380,0,4.0
143,12,2012,1351,1,
143,12,2010,1324,1,
143,12,2009,1313,0,3.0
143,13,2004,1251,1,
143,13,2000,1210,1,
143,13,1998,1177,1,
143,13,1994,1130,1,
143,13,1991,1104,1,
143,13,1989,1073,1,
143,13,1986,1044,1,
143,13,2008,1298,1,
143,13,2004,1252,1,
143,14,2015,1381,1,
143,14,2010,1330,1,
143,14,2006,1284,1,
143,14,2004,1256,0,12.0
143,14,2002,1234,0,12.0
143,14,2000,1208,1,
143,14,1996,1156,1,
143,15,2007,1289,1,
143,15,2002,1229,0,11.0
143,15,1998,1187,1,
143,15,1997,1165,0,0.0
143,16,2010,1330,1,
143,16,2005,1267,1,
143,16,2003,1238,1,
143,16,1998,1185,1,
143,16,1995,1149,0,1.0
143,17,2009,1318,1,
143,17,2006,1282,1,
143,17,2005,1265,0,0.0
143,17,2004,1249,1,
143,17,1997,1174,1,
143,17,1993,1123,1,
143,19,2001,1218,1,
143,19,1999,1198,1,
143,19,1995,1146,1,
143,21,2005,1267,1,
143,21,2000,1208,1,
143,24,2013,1364,1,
143,24,2010,1323,1,
143,26,2006,1281,1,
143,26,2000,1202,1,
143,26,1995,1142,1,
143,26,1993,1120,1,
143,26,1990,1083,1,
144,2,2013,1361,1,
144,2,2011,1333,1,
144,2,2013,1368,1,
144,3,2010,1321,1,
144,3,2007,1295,1,
144,3,1998,1186,0,144.0
144,6,2015,1388,1,
144,11,2013,1358,1,
144,11,2010,1328,0,0.0
144,11,2007,1287,1,
144,11,2005,1267,0,0.0
144,12,2008,1300,1,
144,12,2004,1252,1,
144,13,2012,1350,1,
144,13,2001,1218,1,
144,13,1997,1174,1,
144,14,2011,1341,1,
144,14,1998,1186,0,84.0
144,14,1990,1089,1,
144,17,2006,1275,1,
144,17,1994,1138,1,
144,20,2001,1217,1,
144,21,2013,1368,1,
144,24,2009,1309,1,
144,24,2004,1259,1,
144,24,2001,1217,1,
144,25,2013,1365,1,
144,25,2009,1320,1,
144,26,1997,1171,1,
144,26,1989,1079,1,
144,28,2012,1351,1,
145,5,2014,1379,1,
145,7,2000,1201,0,12.0
145,7,1995,1151,1,
145,10,2013,1357,1,
145,11,2009,1320,1,
145,11,2006,1278,1,
145,11,2004,1254,1,
145,11,2001,1215,1,
145,11,1998,1182,0,0.0
145,13,2010,1324,1,
145,13,2007,1285,1,
145,13,2004,1252,1,
145,13,2002,1225,1,
145,14,2013,1367,1,
145,15,2013,1365,0,11.0
145,15,2011,1339,1,
145,15,2010,1322,0,3.0
145,15,2008,1307,0,0.0
145,15,2007,1296,0,0.0
145,15,2005,1267,1,
145,15,2003,1241,1,
145,15,2000,1207,0,48.0
145,15,1998,1180,1,
145,18,2015,1385,1,
145,25,2010,1324,0,24.0
145,25,2007,1289,1,
145,25,2001,1220,0,144.0
145,25,1997,1172,1,
145,25,1994,1135,1,
145,26,2007,1293,0,0.0
145,26,2005,1268,1,
145,26,2002,1227,1,
145,26,1999,1197,1,
145,26,1997,1166,1,
145,26,1994,1132,1,
145,26,1991,1101,1,
145,26,1986,1041,0,5.0
145,26,2014,1374,1,
145,26,2011,1334,1,
145,26,2009,1318,1,
145,27,2013,1361,1,
145,27,2010,1331,1,
146,3,2012,1346,1,
146,5,2009,1318,1,
146,5,2007,1289,1,
146,5,2005,1266,0,5.0
146,5,2000,1207,1,
146,5,1997,1172,1,
146,5,1996,1162,0,3.0
146,7,2012,1350,1,
146,7,2010,1321,0,8.0
146,7,2008,1301,1,
146,7,2004,1252,1,
146,7,2002,1230,1,
146,7,1996,1157,0,12.0
146,8,2013,1362,1,
146,9,2008,1303,1,
146,9,2004,1250,1,
146,9,2000,1212,1,
146,14,2012,1349,1,
146,15,2012,1353,1,
146,15,2007,1290,1,
146,15,2004,1254,1,
146,15,2000,1203,1,
146,16,2013,1365,1,
146,16,2010,1325,1,
146,16,2006,1274,1,
146,16,2003,1246,1,
146,16,1999,1192,1,
146,18,2000,1206,0,180.0
146,18,1992,1114,1,
146,23,2012,1355,1,
146,25,2015,1388,1,
146,25,2014,1369,1,
147,2,2013,1364,1,
147,2,2010,1324,1,
147,3,2014,1372,1,
147,3,2012,1356,1,
147,3,2006,1282,1,
147,3,2001,1213,1,
147,3,2013,1364,1,
147,3,2010,1323,1,
147,8,2006,1278,1,
147,8,2000,1203,1,
147,10,1999,1190,1,
147,10,1993,1124,1,
147,10,1992,1107,1,
147,11,2011,1335,1,
147,11,2009,1311,1,
147,11,2006,1274,1,
147,11,1992,1110,1,
147,11,1990,1092,1,
147,11,1988,1058,1,
147,11,1985,1032,1,
147,13,2006,1279,1,
147,13,2001,1219,1,
147,14,2007,1296,1,
147,17,1998,1180,1,
147,20,2015,1392,1,
147,20,2013,1360,1,
147,25,2015,1389,1,
147,25,2006,1282,1,
147,25,1998,1187,1,
147,25,1998,1177,1,
147,26,2004,1255,1,
147,26,2001,1218,1,
147,26,1997,1172,1,
147,26,1994,1140,1,
147,27,2000,1211,1,
147,27,1993,1118,1,
147,27,1991,1094,1,
147,27,1991,1094,1,
147,28,2010,1330,1,
147,28,2009,1312,1,
147,28,2008,1297,1,
148,1,2015,1383,1,
148,3,1996,1154,0,24.0
148,3,1992,1107,1,
148,3,1989,1069,1,
148,4,2005,1263,1,
148,4,1999,1194,1,
148,4,1994,1130,1,
148,4,1989,1079,1,
148,4,1989,1079,1,
148,5,2013,1361,1,
148,6,2005,1262,1,
148,6,1997,1170,1,
148,6,1991,1095,1,
148,6,1989,1072,1,
148,7,2013,1365,1,
148,7,2011,1343,0,4.0
148,7,2011,1343,0,4.0
148,7,2007,1295,0,5.0
148,7,2006,1281,1,
148,7,2000,1211,1,
148,7,1995,1149,1,
148,7,1993,1124,1,
148,7,1989,1075,0,3.0
148,7,1988,1066,1,
148,8,1994,1131,1,
148,8,1991,1103,0,2.0
148,8,1988,1067,1,
148,8,1985,1031,1,
148,8,1984,1017,0,0.0
148,8,2012,1349,1,
148,10,2012,1347,1,
148,10,2008,1304,1,
148,10,2006,1275,1,
148,15,2014,1374,1,
148,15,2010,1323,1,
148,15,2004,1255,1,
148,17,2014,1378,1,
148,22,2014,1371,1,
148,22,2010,1327,1,
148,22,2007,1292,1,
148,22,2005,1266,1,
148,25,2010,1330,1,
148,25,2004,1260,1,
148,25,2000,1212,1,
148,25,1998,1188,1,
148,27,1999,1196,1,
148,27,1984,1012,1,
148,28,2014,1371,1,
149,2,2003,1241,1,
149,2,2001,1222,1,
149,3,2012,1352,1,
149,3,2008,1297,1,
149,3,2006,1274,1,
149,3,2000,1205,1,
149,4,2010,1321,1,
149,4,2004,1255,1,
149,4,2001,1214,1,
149,5,2014,1376,0,0.0
149,7,2015,1387,1,
149,7,2007,1294,1,
149,8,2014,1371,1,
149,8,2010,1327,1,
149,8,2007,1295,1,
149,8,2005,1265,1,
149,9,2008,1299,1,
149,9,1999,1197,1,
149,9,2014,1376,1,
149,10,2015,1381,1,
149,10,2011,1342,1,
149,10,2009,1320,0,11.0
149,10,2006,1282,1,
149,10,2002,1227,1,
149,12,2012,1345,1,
149,12,2006,1277,1,
149,12,2001,1219,1,
149,13,2013,1359,1,
149,15,2012,1349,1,
149,20,2007,1290,0,2.0
